date,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_open,btc_high,btc_low,btc_close,btc_volume,tvl_total_usd,tvl_uniswap_usd,tvl_aave_usd,usdc,vixcls,dtwexbgs,fear_greed,fedfunds,gtrends_defi,gtrends_crypto_crash,gtrends_ethereum,eth_log_return,btc_log_return,tvl_log_return,eth_vol_30d,btc_vol_30d,tvl_vol_30d,tvl_drawdown,event_luna,event_ftx,event_svb,usdc_depeg,usdc_deviation,usdc_depeg_severity,fg_norm,gtrends_norm,sentiment_composite,sentiment_z,vix_change,dxy_log_return,ffr_change,event_day,event,tvl_indexed,eth_indexed
2022-05-16,2145.29,2145.29,1979.12,2023.66,822070.8531,31328.89,31328.9,29087.04,29874.01,73082.19658,81346561861,5737913106,9865383006.0,1.0013,27.47,120.6881,14.0,0.77,9.0,3.0,56.0,-0.0583669882521626,-0.0475518034081956,0.0241994285872647,0.8682035248978328,0.7378120272629112,0.9316506947227564,-0.5006415809442534,1,0,0,0,0.0013,0.0013,0.14,0.2266666666666666,0.1833333333333333,-1.2597589955923714,,,0.0,7,LUNA collapse,64.57094963353916,90.80612954611743
2022-05-17,2023.66,2122.42,2008.0,2090.72,568249.0448,29874.01,30788.37,29450.38,30444.93,56724.13307,78504926839,5584448109,9257667782.0,1.0011,26.1,119.8871,8.0,0.77,9.0,3.0,56.0,0.0326007511341273,0.0189306062024952,-0.0355571841325121,0.8822239709108086,0.7440939217753673,0.9293223410827174,-0.5180853958966793,1,0,0,0,0.0011000000000001,0.0011000000000001,0.08,0.2266666666666666,0.1533333333333333,-1.5033216609364488,-1.3699999999999974,-0.0066590651064859,0.0,8,LUNA collapse,62.31532791229179,93.8152610441767
2022-05-18,2090.72,2110.72,1908.0,1915.11,631577.2341,30444.93,30709.99,28654.47,28715.32,59749.15799,80138598610,5741758889,9717132295.0,1.0015,30.96,120.0274,12.0,0.77,9.0,3.0,56.0,-0.0877334420225115,-0.0584886995742189,0.0205962331828081,0.911509992804053,0.7513945420064349,0.940572221203176,-0.5080568497091155,1,0,0,0,0.0015,0.0015,0.12,0.2266666666666666,0.1733333333333333,-1.340946550707064,4.859999999999999,0.0011695834640535,0.0,9,LUNA collapse,63.61209737899928,85.93524937739785
2022-05-19,1915.11,2040.39,1903.18,2019.55,741476.9794,28715.33,30545.18,28691.38,30319.23,67877.36415,76419963566,5444001735,9110800323.0,1.0011,29.35,119.4278,13.0,0.77,9.0,3.0,56.0,0.0530996520822687,0.0543513864177695,-0.0475136530233263,0.936923302358391,0.7801829795587271,0.9315768676941156,-0.5308842645885562,1,0,0,0,0.0011000000000001,0.0011000000000001,0.13,0.2266666666666666,0.1783333333333333,-1.3003527731497175,-1.6099999999999994,-0.0050080453729079,0.0,10,LUNA collapse,60.66033407593635,90.62170469587848
2022-05-20,2019.55,2064.0,1923.0,1959.08,576981.5371,30319.22,30777.33,28730.0,29201.01,60517.25325,78587868743,5664240994,9472882044.0,1.0013,29.43,119.3677,13.0,0.77,9.0,3.0,56.0,-0.0303997390280493,-0.0375788669561836,0.0279733805725144,0.9383138423642748,0.7853638853843486,0.9428355989172932,-0.5175762442237951,1,0,0,0,0.0013,0.0013,0.13,0.2266666666666666,0.1783333333333333,-1.3003527731497175,0.0799999999999983,-0.0005033595797992,0.0,11,LUNA collapse,62.381165206249534,87.90828116937021
2022-05-21,1959.08,1990.86,1937.36,1975.07,238869.7632,29201.01,29656.18,28947.28,29445.06,20987.13124,76768618282,5740733930,9072154215.0,1.0014,,,13.0,0.77,9.0,3.0,56.0,0.0081288654725635,0.0083228563747151,-0.0234214053036248,0.939971120465162,0.7875261680041209,0.9400579146498552,-0.5287439938285505,1,0,0,0,0.0014,0.0014,0.13,0.2266666666666666,0.1783333333333333,-1.3003527731497175,,,0.0,12,LUNA collapse,60.93708782669476,88.625788068475
2022-05-22,1975.06,2056.41,1966.33,2043.19,355735.1927,29445.07,30487.99,29255.11,30293.94,36158.98748,77348687053,5774853180,9090022734.0,1.001,,,14.0,0.77,9.0,1.0,47.0,0.0339084712377136,0.0284215384207963,0.0075276622427751,0.9543978981203142,0.7984263004980987,0.9457136764330436,-0.5251831521924267,1,0,0,0,0.0009999999999998,0.0009999999999998,0.14,0.19,0.165,-1.408602846635974,,,0.0,13,LUNA collapse,61.39753250363429,91.68248412644992
2022-05-23,2043.19,2088.5,1957.12,1973.32,636085.0224,30293.93,30670.51,28866.35,29109.15,63901.49932,79972749897,5901300692,9686388502.0,1.0011,28.48,118.7169,10.0,0.77,9.0,1.0,47.0,-0.034794908552463,-0.0398951347692112,0.0333623475897758,0.9575305837884712,0.8055786066377405,0.9632048124820908,-0.5090749376188126,1,0,0,0,0.0011000000000001,0.0011000000000001,0.1,0.19,0.145,-1.570977956865359,,,0.0,14,LUNA collapse,63.48045064865302,88.54726167238786
2022-05-24,1973.33,1993.83,1913.02,1979.41,534096.972,29109.14,29845.86,28669.0,29654.58,59442.96036,79085507343,5772396197,9709201214.0,1.0011,29.45,118.6245,12.0,0.77,9.0,1.0,47.0,0.0030814170554417,0.0185640245739104,-0.0111563118042926,0.95871866453333,0.8110666812425296,0.9618964393455512,-0.5145214129085917,1,0,0,0,0.0011000000000001,0.0011000000000001,0.12,0.19,0.155,-1.489790401750667,0.9699999999999988,-0.0007786252602215,0.0,15,LUNA collapse,62.77617879061235,88.82053353077113
2022-05-25,1979.4,2022.34,1934.61,1942.63,524786.3091,29654.58,30223.74,29294.21,29542.15,59537.38659,79657929538,5802810755,9811346277.0,1.001,28.37,118.9598,11.0,0.77,9.0,1.0,47.0,-0.0187560954163886,-0.0037985251950821,0.0072119476221816,0.9468656153355958,0.8021205547099204,0.9655987786864308,-0.5110075109588564,1,0,0,0,0.0009999999999998,0.0009999999999998,0.11,0.19,0.15,-1.530384179308013,-1.0799999999999983,0.0028225789550057,0.0,16,LUNA collapse,63.23055379893321,87.17013304615108
2022-05-26,1942.64,1966.01,1735.0,1792.23,1168740.57514,29542.14,29886.64,28019.56,29201.35,94581.65463,79707036670,5745062847,9687022269.0,1.0012,27.5,118.7687,12.0,0.77,9.0,1.0,47.0,-0.0805820705561769,-0.0116031160400314,0.0006162851814015,0.9569430347786536,0.7828796735730017,0.9563947917696636,-0.5107060592534755,1,0,0,0,0.0012,0.0012,0.12,0.19,0.155,-1.489790401750667,-0.870000000000001,-0.0016077167118136,0.0,17,LUNA collapse,63.26953386243531,80.42135020529044
2022-05-27,1792.24,1822.26,1703.0,1727.27,1296693.28537,29201.35,29397.66,28282.9,28629.8,90998.5201,76406476786,5524831333,9296691052.0,1.0013,25.72,118.2834,12.0,0.77,9.0,1.0,47.0,-0.0369185271116421,-0.0197668076759755,-0.042290404094193,0.9470804880156792,0.7715545450399305,0.9570801653954478,-0.5309670552681482,1,0,0,0,0.0013,0.0013,0.12,0.19,0.155,-1.489790401750667,-1.7800000000000011,-0.0040944642801282,0.0,18,LUNA collapse,60.64962859346511,77.50645038253572
2022-05-28,1727.26,1808.98,1722.26,1792.22,558271.1818,28629.81,29266.0,28450.0,29031.33,34479.35127,75036794613,5393060452,9208984294.0,1.0011,,,13.0,0.77,9.0,1.0,47.0,0.03691294745507,0.0139274582552866,-0.0180888791911612,0.9588252336587738,0.7719844206382453,0.9484529989963552,-0.5393750605835644,1,0,0,0,0.0011000000000001,0.0011000000000001,0.13,0.19,0.16,-1.4491966241933203,,,0.0,19,LUNA collapse,59.56240773761796,80.42090148302708
2022-05-29,1792.21,1827.4,1759.96,1813.64,432430.611,29031.33,29587.78,28839.21,29468.1,27567.34764,76157582216,5556433998,9494162923.0,1.001,,,14.0,0.77,8.0,1.0,44.0,0.0118808006734984,0.0149327306648619,0.0148260557917392,0.9593091206826811,0.7738325960596724,0.9547671290980256,-0.5324949329822567,1,0,0,0,0.0009999999999998,0.0009999999999998,0.14,0.1766666666666666,0.1583333333333333,-1.4627278833791026,,,0.0,20,LUNA collapse,60.45206205376312,81.3820645711337
2022-05-30,1813.64,2013.0,1803.18,1998.78,814922.8359,29468.1,32222.0,29299.62,31734.22,96785.9476,76421355864,5580383191,9439831431.0,1.0008,26.54,,10.0,0.77,8.0,1.0,44.0,0.0972011188862269,0.0740872715889181,0.0034575402620382,1.0328044754469214,0.8235230994158199,0.9584745650522218,-0.5308757177524979,1,0,0,0,0.0007999999999999,0.0007999999999999,0.1,0.1766666666666666,0.1383333333333333,-1.6251029936084875,,,0.0,21,LUNA collapse,60.66143924869321,89.68970855488995
2022-05-31,1998.78,2016.45,1925.0,1941.9,751103.4226,31734.23,32399.0,31200.01,31801.04,62433.11632,80231277103,5844129687,10033633210.0,1.0008,26.19,118.0704,16.0,0.77,8.0,1.0,44.0,-0.0288701191968131,0.0021033997385364,0.0486512435342734,1.0212575469612275,0.8180059067205921,0.9866869403216753,-0.5074879284826225,1,0,0,0,0.0007999999999999,0.0007999999999999,0.16,0.1766666666666666,0.1683333333333333,-1.38154032826441,-0.3499999999999978,,0.0,22,LUNA collapse,63.68566334376422,87.13737632092617
2022-06-01,1941.9,1972.58,1763.75,1817.95,1037841.2706,31801.05,31982.97,29301.0,29805.83,103395.63382,79791541037,5816784905,9993645946.0,1.0009,25.69,118.6954,17.0,1.21,8.0,1.0,44.0,-0.0659573826106326,-0.0647949816931547,-0.0054959308675146,1.034118822429518,0.842331029022789,0.9797616825757898,-0.5101873161604296,1,0,0,0,0.0008999999999999,0.0008999999999999,0.17,0.1766666666666666,0.1733333333333333,-1.340946550707064,-0.5,0.0052794909714103,0.4399999999999999,23,LUNA collapse,63.33661140204534,81.57546386663974
2022-06-02,1817.96,1853.05,1782.42,1834.08,788784.4017,29805.84,30689.0,29594.55,30452.62,56961.42928,76922140166,5588841457,9445937620.0,1.0007,24.72,118.0658,13.0,1.21,8.0,1.0,44.0,0.0088335007577579,0.02146802118667,-0.0366237531900932,1.0365344598368464,0.8474664630945041,0.9797137600145972,-0.5278015760602901,1,0,0,0,0.0006999999999999,0.0006999999999999,0.13,0.1766666666666666,0.1533333333333333,-1.503321660936449,-0.9700000000000024,-0.0053184515373937,0.0,24,LUNA collapse,61.05894981585108,82.2992528774315
2022-06-03,1834.09,1843.91,1737.0,1775.12,741282.5346,30452.63,30699.0,29282.36,29700.21,54067.44727,77404074799,5678044374,9598092881.0,1.001,24.79,118.2153,10.0,1.21,8.0,1.0,44.0,-0.0326749671085383,-0.0250179166566577,0.0062456815873926,1.0074105178540351,0.8232556356259612,0.9817221011392712,-0.5248431459691166,1,0,0,0,0.0009999999999998,0.0009999999999998,0.1,0.1766666666666666,0.1383333333333333,-1.6251029936084875,0.0700000000000002,0.0012654420514385,0.0,25,LUNA collapse,61.44149796788332,79.65358641268986
2022-06-04,1775.13,1816.0,1748.43,1804.58,388279.4579,29700.21,29988.88,29485.0,29864.04,25617.90113,75714235105,5599352256,9559025247.0,1.0009,,,14.0,1.21,8.0,1.0,44.0,0.0164598514523951,0.0055009645259624,-0.02207323612574,0.9965866882217193,0.7816247419993769,0.9631675000633924,-0.5352164876168605,1,0,0,0,0.0008999999999999,0.0008999999999999,0.14,0.1766666666666666,0.1583333333333333,-1.4627278833791026,,,0.0,26,LUNA collapse,60.100143751137466,80.97552220053397
2022-06-05,1804.58,1830.17,1773.05,1806.23,371974.5061,29864.03,30189.0,29531.42,29919.21,23139.9281,75359516576,5204443388,9693578011.0,1.0009,,,10.0,1.21,9.0,1.0,43.0,0.0009139224245239,0.0018456679976862,-0.0046959736805659,0.997653389164998,0.7816114958220446,0.9619894346870912,-0.5373939820284116,1,0,0,0,0.0008999999999999,0.0008999999999999,0.1,0.1766666666666666,0.1383333333333333,-1.6251029936084875,,,0.0,27,LUNA collapse,59.81857669106577,81.04956137398757
2022-06-06,1806.22,1920.0,1804.35,1859.84,804250.3567,29919.2,31765.64,29890.23,31373.1,68836.92456,75568120046,5225689143,9727071834.0,1.0009,25.07,118.3081,13.0,1.21,9.0,1.0,43.0,0.0292486623667286,0.0474500888349519,0.0027642863494317,1.0080499565512182,0.8027832670775475,0.9644360267135124,-0.5361134374472314,1,0,0,0,0.0008999999999999,0.0008999999999999,0.13,0.1766666666666666,0.1533333333333333,-1.503321660936449,,,0.0,28,LUNA collapse,59.98416112200666,83.45516142783424
2022-06-07,1859.84,1874.98,1725.13,1813.33,1397598.2288,31373.1,31589.6,29218.96,31125.33,110674.51658,75933292724,5392936308,9897103011.0,1.0007,24.02,118.4414,15.0,1.21,9.0,1.0,43.0,-0.0253255285569137,-0.0079288807110227,0.0048207258074023,1.0022244860129634,0.7917000045107062,0.9656747026616852,-0.533871768629316,1,0,0,0,0.0006999999999999,0.0006999999999999,0.15,0.1766666666666666,0.1633333333333333,-1.4221341058217565,-1.0500000000000007,0.001126084862575,0.0,29,LUNA collapse,60.27402643480223,81.36815418096968
2022-06-08,1813.33,1838.77,1765.28,1791.88,941510.1373,31125.32,31327.22,29843.88,30204.77,68542.61276,75985902322,5398014234,9865908337.0,1.0008,23.96,118.3951,17.0,1.21,9.0,1.0,43.0,-0.0118995859379412,-0.0300220982099308,0.0006925997743354,0.9175579055888003,0.669875477917434,0.9654678658795312,-0.5335488164960798,1,0,0,0,0.0007999999999999,0.0007999999999999,0.17,0.1766666666666666,0.1733333333333333,-1.340946550707064,-0.0599999999999987,-0.0003909870361184,0.0,30,LUNA collapse,60.315786671805284,80.40564492607301
2022-10-12,1280.11,1306.87,1275.25,1294.44,369712.5759,19060.0,19238.31,18965.88,19155.53,213826.26731,51944739726,4342254188,5383495973.0,,33.57,128.1481,20.0,3.08,7.0,0.0,31.0,0.0111321574540906,0.0049995485596987,-0.0004807021965057,0.7443066562905436,0.51747209857864,0.3012738122316533,-0.1924682407363918,0,1,0,0,,,0.2,0.1266666666666666,0.1633333333333333,-1.4221341058217565,-0.0600000000000022,0.0037840304530297,0.0,-30,FTX bankruptcy,116.77416426036523,100.40022338049144
2022-10-13,1294.44,1301.58,1190.0,1287.08,945618.3163,19155.1,19513.79,18190.0,19375.13,399756.68337,51619850935,4323778960,5273353111.0,,31.94,127.7286,20.0,3.08,7.0,0.0,31.0,-0.0057020824489079,0.0113988381085654,-0.0062741493920839,0.6906109135033573,0.3762144592670629,0.3008880818550403,-0.1975189545977983,0,1,0,0,,,0.2,0.1266666666666666,0.1633333333333333,-1.4221341058217565,-1.629999999999999,-0.0032789259502674,0.0,-29,FTX bankruptcy,116.04379931394897,99.82936212459667
2022-10-14,1287.08,1343.12,1283.39,1296.27,669742.8093,19375.58,19951.87,19070.37,19176.93,351634.32601,51133734874,3942493069,5103182727.0,,32.02,128.3325,24.0,3.08,7.0,0.0,31.0,0.007114822820748,-0.0102822908155797,-0.0094618534986073,0.672027819296242,0.3771914539602726,0.2367825700442784,-0.2050761039841709,0,1,0,0,,,0.24,0.1266666666666666,0.1833333333333333,-1.2597589955923716,0.0800000000000018,0.0047168517175386,0.0,-28,FTX bankruptcy,114.950988048434,100.54216306775876
2022-10-15,1296.26,1301.69,1263.64,1274.92,287100.9529,19176.93,19227.68,18975.18,19069.39,113847.64232,51113700141,3956688755,5093848380.0,,,,24.0,3.08,7.0,0.0,31.0,-0.0166074780212466,-0.0056235623928088,-0.0003918872537675,0.5713158572689956,0.3670386007829322,0.2279096324429927,-0.2053875634942427,0,1,0,0,,,0.24,0.1266666666666666,0.1833333333333333,-1.2597589955923716,,,0.0,-27,FTX bankruptcy,114.90594904709153,98.88620004964011
2022-10-16,1274.93,1315.35,1274.67,1305.95,293321.3632,19068.4,19425.84,19063.74,19262.98,131894.61885,50968983136,3964570495,5190911252.0,,,,24.0,3.08,7.0,0.0,26.0,0.0240473137383583,0.0101006875336738,-0.0028352918889129,0.5742381485503826,0.3685040491487377,0.2173187292643817,-0.2076373308096522,0,1,0,0,,,0.24,0.11,0.175,-1.3274152915212818,,,0.0,-26,FTX bankruptcy,114.58061856315265,101.29296971953339
2022-10-17,1305.96,1338.57,1295.64,1331.4,459848.4941,19262.98,19676.96,19152.03,19549.86,222813.87634,51387928441,4024126151,5244057774.0,,31.37,127.6448,20.0,3.08,7.0,0.0,26.0,0.0193002749023138,0.0147830060608086,0.0081860157371479,0.5716322792816235,0.3680827916231709,0.2184894914802487,-0.2011244164901962,0,1,0,0,,,0.2,0.11,0.155,-1.489790401750667,,,0.0,-25,FTX bankruptcy,115.52242687945638,103.26693968726732
2022-10-18,1331.39,1341.73,1286.72,1310.71,572728.9189,19548.48,19706.66,19091.0,19327.44,260313.07848,51784550784,4051988590,5196773102.0,,30.5,127.9153,22.0,3.08,7.0,0.0,26.0,-0.0156620450592596,-0.0114422774576837,0.0076885677228578,0.4669109991419031,0.3489813806570293,0.2160568080892898,-0.1949585344375477,0,1,0,0,,,0.22,0.11,0.165,-1.408602846635974,-0.870000000000001,0.0021169196679534,0.0,-24,FTX bankruptcy,116.41405215037155,101.66216803176968
2022-10-19,1310.71,1313.5,1280.31,1285.09,368637.5105,19327.44,19360.16,19065.97,19123.97,186137.29538,51343601632,4087986959,5131280309.0,,30.76,128.3968,23.0,3.08,7.0,0.0,26.0,-0.0197402203201277,-0.0105833257695788,-0.0085515318336692,0.4574934456602625,0.350043540509279,0.1930071088984769,-0.2018135200691751,0,1,0,0,,,0.23,0.11,0.17,-1.368009069078628,0.2600000000000015,0.0037571426897852,0.0,-23,FTX bankruptcy,115.42277817387796,99.67501241002729
2022-10-20,1285.09,1310.87,1270.36,1282.57,428531.6103,19123.35,19347.82,18900.0,19041.92,223530.13068,50772242117,3884466336,5036158680.0,,29.98,128.0052,23.0,3.08,7.0,0.0,26.0,-0.0019628773350881,-0.0042996574378428,-0.0111905353083747,0.4375487890678616,0.328580371176785,0.1953268554487184,-0.2106958622804118,0,1,0,0,,,0.23,0.11,0.17,-1.368009069078628,-0.7800000000000011,-0.0030545807324754,0.0,-22,FTX bankruptcy,114.13833570273901,99.47955448001984
2022-10-21,1282.57,1306.97,1252.65,1299.75,468076.7986,19041.92,19250.0,18650.0,19164.37,269310.75769,50222243384,3875918979,4968109057.0,,29.69,127.6735,23.0,3.08,7.0,0.0,26.0,0.0133060608116974,0.0064099612532107,-0.0108917663669061,0.3845561734255074,0.3189811515367987,0.1986343468270486,-0.2192461302535505,0,1,0,0,,,0.23,0.11,0.17,-1.368009069078628,-0.2899999999999991,-0.0025946642101315,0.0,-21,FTX bankruptcy,112.9019132520902,100.81208116157856
2022-10-22,1299.76,1320.2,1294.32,1313.61,221776.7007,19164.37,19257.0,19112.72,19204.35,110403.90837,50267539820,3959855213,4912103894.0,,,,20.0,3.08,7.0,0.0,26.0,0.010607134072841,0.0020839900038091,0.0009015133205301,0.3169422635736043,0.2669930249388993,0.1844916251267168,-0.2185419528749671,0,1,0,0,,,0.2,0.11,0.155,-1.489790401750667,,,0.0,-20,FTX bankruptcy,113.00374172376557,101.8870997766195
2022-10-23,1313.62,1371.55,1299.44,1364.2,432269.46,19204.29,19695.0,19070.11,19570.4,167057.20184,50385333665,3979945406,4907784930.0,,,,23.0,3.08,7.0,0.0,37.0,0.0377891038839527,0.0188814047749087,0.0023405968393798,0.3437217922824442,0.2744248455010806,0.1427901729373524,-0.216710732401344,0,1,0,0,,,0.23,0.1466666666666666,0.1883333333333333,-1.219165218035025,,,0.0,-19,FTX bankruptcy,113.26854770561181,105.81099528418963
2022-10-24,1364.19,1370.6,1324.17,1343.61,611830.797,19570.4,19601.15,19157.0,19329.72,256168.14467,51246813874,4040641123,5039477006.0,,29.85,128.0304,22.0,3.08,7.0,0.0,37.0,-0.0152081548189008,-0.0123744127879885,0.0169533137551277,0.3470856811327087,0.2691203924538323,0.1550234263776075,-0.2033181803852186,0,1,0,0,,,0.22,0.1466666666666666,0.1833333333333333,-1.2597589955923714,,,0.0,-18,FTX bankruptcy,115.20519484184659,104.21397989575576
2022-10-25,1343.61,1525.16,1334.94,1459.74,1127932.9012,19330.6,20415.87,19237.0,20080.07,326370.67061,50668371351,4022504373,4977766917.0,,28.46,127.3771,20.0,3.08,7.0,0.0,37.0,0.0828983162503669,0.0380839730139803,-0.0113515710760829,0.4442380296728394,0.2976935184225719,0.1593248284771647,-0.2123106348800337,0,1,0,0,,,0.2,0.1466666666666666,0.1733333333333333,-1.340946550707064,-1.3900000000000006,-0.0051157575622554,0.0,-17,FTX bankruptcy,113.90482944291915,113.22133283693225
2022-10-26,1459.74,1594.99,1457.44,1566.1,1236044.7023,20079.02,21020.0,20050.41,20771.59,380492.69576,52334959675,4146610629,5246766529.0,,27.28,126.4723,33.0,3.08,7.0,0.0,37.0,0.070330114820303,0.0338584068050516,0.0323627160919779,0.4924594982861827,0.3101524551132736,0.1960588698042588,-0.186401890157336,0,1,0,0,,,0.33,0.1466666666666666,0.2383333333333333,-0.8132274424615628,-1.1799999999999995,-0.0071286663010835,0.0,-16,FTX bankruptcy,117.65139665507081,121.47089848597668
2022-10-27,1566.11,1578.58,1503.2,1514.05,869454.4851,20771.61,20872.21,20200.0,20295.11,328643.57791,53583496083,4284026991,5429932632.0,,27.39,126.7028,32.0,3.08,7.0,0.0,37.0,-0.0338002729212353,-0.0232062173479073,0.0235765189741366,0.5096970063067728,0.3211148088570164,0.2065560687748417,-0.1669921711487286,0,1,0,0,,,0.32,0.1466666666666666,0.2333333333333333,-0.853821220018909,0.1099999999999994,0.0018208746728001,0.0,-15,FTX bankruptcy,120.45816393048487,117.43376147927525
2022-10-28,1514.04,1574.9,1479.82,1554.41,858954.4425,20295.11,20750.0,20000.09,20591.84,287039.94569,52925408272,4192331525,5351214945.0,,25.75,127.2135,30.0,3.08,7.0,0.0,37.0,0.0263078728418726,0.0145149104854409,-0.0123575806111002,0.5153740021507013,0.3195711210852756,0.211592883002176,-0.1772227895052736,0,1,0,0,,,0.3,0.1466666666666666,0.2233333333333333,-0.9350087751336016,-1.6400000000000006,0.0040225908194652,0.0,-14,FTX bankruptcy,118.97875226060614,120.56419086621992
2022-10-29,1554.4,1663.06,1547.66,1619.55,914161.0846,20591.84,21085.0,20554.01,20809.67,254881.77755,53474582519,4167742050,5416597012.0,,,,34.0,3.08,7.0,0.0,37.0,0.0410522804682337,0.0105229017033011,0.0103229167539469,0.5298425694560144,0.319991650334414,0.213934372429271,-0.1686853389730072,0,1,0,0,,,0.34,0.1466666666666666,0.2433333333333333,-0.7726336649042165,,,0.0,-13,FTX bankruptcy,120.2133212288022,125.6166232315711
2022-10-30,1619.55,1640.06,1576.56,1590.44,476036.4243,20809.68,20931.21,20515.0,20627.48,192795.60886,54349642480,4206175172,5602724370.0,,,,34.0,3.08,7.0,0.0,34.0,-0.0181376253697955,-0.0087936151026691,0.0162315875340355,0.5352978717130192,0.3200487112746153,0.2206791743953098,-0.1550816764367258,0,1,0,0,,,0.34,0.1366666666666666,0.2383333333333333,-0.8132274424615628,,,0.0,-12,FTX bankruptcy,122.18049627217499,123.35877388930257
2022-10-31,1590.45,1635.8,1545.43,1572.69,810334.2414,20627.48,20845.92,20237.95,20490.74,303567.61628,54004799584,4245839301,5539178625.0,,25.88,127.6219,31.0,3.08,7.0,0.0,34.0,-0.0112231785067648,-0.0066510906396394,-0.0063651116409458,0.534618539007891,0.3203341358416488,0.222034846374927,-0.1604425963671236,0,1,0,0,,,0.31,0.1366666666666666,0.2233333333333333,-0.9350087751336016,,,0.0,-11,FTX bankruptcy,121.40527357986899,121.98203648548028
2022-11-01,1572.69,1612.92,1563.69,1578.48,527539.2965,20490.74,20700.0,20330.74,20483.62,279932.43771,53461455964,4217459891,5423492513.0,,25.81,127.3987,30.0,3.78,7.0,0.0,34.0,0.0036748296765066,-0.0003475344128213,-0.0101119788171207,0.5212135170125679,0.3157445773395905,0.2242700383888986,-0.1688894041027611,0,1,0,0,,,0.3,0.1366666666666666,0.2183333333333333,-0.9756025526909478,-0.0700000000000002,-0.0017504472736053,0.6999999999999997,-10,FTX bankruptcy,120.18381212936637,122.43112434847356
2022-11-02,1578.47,1621.68,1502.32,1518.34,981395.3648,20482.81,20800.0,20048.04,20151.84,373716.27299,53291973760,4246736761,5434018875.0,,25.86,127.3115,30.0,3.78,7.0,0.0,34.0,-0.0388447258655324,-0.0163299430037902,-0.0031752112663917,0.5343899926547085,0.306479243492531,0.2216583383998258,-0.1715241706466291,0,1,0,0,,,0.3,0.1366666666666666,0.2183333333333333,-0.9756025526909478,0.0500000000000007,-0.0006846997364591,0.0,-9,FTX bankruptcy,119.80280833892482,117.76650533631174
2022-11-03,1518.33,1559.01,1515.17,1531.01,560202.8813,20151.84,20393.32,20031.24,20207.82,319185.1544,52507628911,4137375861,5319047237.0,,25.3,128.1743,30.0,3.78,7.0,0.0,34.0,0.0083100155193209,0.0027740588448488,-0.0148272620850461,0.5275523244705531,0.2801141341058445,0.2219747266768224,-0.1837175780854441,0,1,0,0,,,0.3,0.1366666666666666,0.2183333333333333,-0.9756025526909478,-0.5599999999999987,0.0067542171035405,0.0,-8,FTX bankruptcy,118.03956504004556,118.74922437329363
2022-11-04,1531.01,1680.0,1528.4,1644.78,935531.4781,20207.12,21302.05,20180.96,21148.52,453694.39165,52871706006,4166617099,5296846653.0,,24.55,127.1468,30.0,3.78,7.0,0.0,34.0,0.0716789883388504,0.0455002684794452,0.0069098660357884,0.5762541251200971,0.3202864759602447,0.2208342526120623,-0.1780576437285919,0,1,0,0,,,0.3,0.1366666666666666,0.2183333333333333,-0.9756025526909478,-0.75,-0.0080487319454608,0.0,-7,FTX bankruptcy,118.85802709643905,127.5735294117647
2022-11-05,1644.78,1666.97,1621.42,1626.98,351385.5362,21148.52,21480.65,21080.65,21299.37,245621.98525,54629714168,4371800034,5522424226.0,,,,38.0,3.78,7.0,0.0,34.0,-0.0108811010733599,0.0071075681286795,0.0327096125834368,0.5790349465974464,0.318111651231703,0.249176876763283,-0.1507276882538306,0,1,0,0,,,0.38,0.1366666666666666,0.2583333333333333,-0.6508523322321781,,,0.0,-6,FTX bankruptcy,122.81011030954825,126.19291387441052
2022-11-06,1626.98,1639.02,1564.39,1568.29,414863.9525,21299.37,21365.27,20886.13,20905.58,230036.97217,54512119345,4380485031,5480042777.0,,,,40.0,3.78,7.0,2.0,49.0,-0.0367396817914933,-0.0186613858307954,-0.002154899999755,0.593540703879889,0.3153046862398619,0.2491498705473859,-0.1525558147359035,0,1,0,0,,,0.4,0.1933333333333333,0.2966666666666667,-0.3396333709591898,,,0.0,-5,FTX bankruptcy,122.54575173831263,121.64076073467362
2022-11-07,1568.25,1608.04,1545.03,1568.1,642409.4494,20905.58,21069.77,20384.89,20591.13,386977.60337,53500889461,4403382469,5322672671.0,,24.35,126.3062,33.0,3.78,7.0,2.0,49.0,-0.0001211584020051,-0.0151557084383836,-0.0187247710476604,0.5906541315840461,0.319984983135912,0.2550085481360621,-0.1682763718424341,0,1,0,0,,,0.33,0.1933333333333333,0.2616666666666666,-0.6237898138606137,,,0.0,-4,FTX bankruptcy,120.272460444486,121.62602382725241
2022-11-08,1568.09,1579.98,1233.0,1334.77,2339916.5089,20590.67,20700.88,17166.83,18547.23,760705.362783,53292126869,4453856468,5403612614.0,,25.54,125.633,31.0,3.78,7.0,2.0,49.0,-0.1611057030395347,-0.104539948786357,-0.0039096724691352,0.8294808622039112,0.4903505916675678,0.2549012312331348,-0.1715217904175476,0,1,0,0,,,0.31,0.1933333333333333,0.2516666666666666,-0.7049773689753063,1.1899999999999975,-0.0053441592433204,0.0,-3,FTX bankruptcy,119.80315253499955,103.52832588731695
