date,eth_cond_vol
2020-07-08,3.1854894515309713
2020-07-09,3.2025544964898924
2020-07-10,3.168849221837573
2020-07-11,3.07675840418442
2020-07-12,3.0027035908316804
2020-07-13,2.943948767872849
2020-07-14,2.8982486351382764
2020-07-15,2.8229987443498774
2020-07-16,2.765463860644406
2020-07-17,2.7789399811403057
2020-07-18,2.716344565517516
2020-07-19,2.6729092927259135
2020-07-20,2.639329973432433
2020-07-21,2.6169618053528527
2020-07-22,2.7855704211162693
2020-07-23,3.373099337216715
2020-07-24,3.4719876983124887
2020-07-25,3.3749181735542875
2020-07-26,4.123752173823969
2020-07-27,3.9971009953174943
2020-07-28,3.9623463710247564
2020-07-29,3.850090248140101
2020-07-30,3.7108066547583634
2020-07-31,3.8668536007070924
2020-08-01,3.8375996423095726
2020-08-02,4.850664696597387
2020-08-03,4.7914064784328
2020-08-04,4.697754501229255
2020-08-05,4.512774778221097
2020-08-06,4.39901788058431
2020-08-07,4.253000155174519
2020-08-08,4.259149076977982
2020-08-09,4.283996690291623
2020-08-10,4.15461075930657
2020-08-11,4.010735609164356
2020-08-12,4.0638007694412694
2020-08-13,3.95164305371415
2020-08-14,4.606455832989931
2020-08-15,4.5031291544946415
2020-08-16,4.345373376748074
2020-08-17,4.175830925776827
2020-08-18,4.022872358774422
2020-08-19,3.926852668755642
2020-08-20,3.9259127157749774
2020-08-21,3.8204849122694076
2020-08-22,4.2129969733775186
2020-08-23,4.080104730179075
2020-08-24,3.9446765600301297
2020-08-25,3.975932852705393
2020-08-26,4.250243609169073
2020-08-27,4.089638026660153
2020-08-28,3.9425507391756653
2020-08-29,3.8858765301722267
2020-08-30,3.7499333494618803
2020-08-31,4.158958029623803
2020-09-01,4.009869587219656
2020-09-02,4.6433790268385176
2020-09-03,5.015294971239783
2020-09-04,6.328714631519532
2020-09-05,6.0515770237802675
2020-09-06,7.06667331920771
2020-09-07,6.896274712089557
2020-09-08,6.583736456195788
2020-09-09,6.440678645653984
2020-09-10,6.245763988356655
2020-09-11,6.111673389234412
2020-09-12,5.854782784266337
2020-09-13,5.69068655552173
2020-09-14,5.6954120332904745
2020-09-15,5.503487840517519
2020-09-16,5.372569097115477
2020-09-17,5.143568881877137
2020-09-18,5.244885140677423
2020-09-19,5.040246091884465
2020-09-20,4.829996532349213
2020-09-21,4.766888953059569
2020-09-22,5.223201124103567
2020-09-23,5.0100427718263
2020-09-24,5.231326742283171
2020-09-25,5.544264715470239
2020-09-26,5.309047754486356
2020-09-27,5.08479686062505
2020-09-28,4.877872996784256
2020-09-29,4.688762205826572
2020-09-30,4.5183904688556105
2020-10-01,4.338635587423986
2020-10-02,4.213768168412389
2020-10-03,4.102825382072004
2020-10-04,3.9478008196382284
2020-10-05,3.8323575926230484
2020-10-06,3.6943871361727134
2020-10-07,3.734204237256961
2020-10-08,3.6020960779308044
2020-10-09,3.55378857378599
2020-10-10,3.59895843402915
2020-10-11,3.496232072949299
2020-10-12,3.3873255734987997
2020-10-13,3.3946288782273535
2020-10-14,3.3161064788812955
2020-10-15,3.2190583974913856
2020-10-16,3.1232511479565632
2020-10-17,3.1876915525821374
2020-10-18,3.096198430234914
2020-10-19,3.0876643973628566
2020-10-20,2.998563182819591
2020-10-21,3.0440828465286303
2020-10-22,3.3653326476660395
2020-10-23,3.644923005221575
2020-10-24,3.5397477243275306
2020-10-25,3.423942452760638
2020-10-26,3.347694477711168
2020-10-27,3.3935594563059985
2020-10-28,3.3657575259533252
2020-10-29,3.455097817003954
2020-10-30,3.3434258210549714
2020-10-31,3.260551573411737
2020-11-01,3.169033513496122
2020-11-02,3.15272112435544
2020-11-03,3.235049932316371
2020-11-04,3.1511747174363394
2020-11-05,3.220763863232179
2020-11-06,3.2625926255845688
2020-11-07,4.0508925351028235
2020-11-08,4.136577770892256
2020-11-09,4.151753592333504
2020-11-10,4.052141269838131
2020-11-11,3.914781477896784
2020-11-12,3.8457043977226175
2020-11-13,3.7076465915025625
2020-11-14,3.66774342865618
2020-11-15,3.6783053168515094
2020-11-16,3.6517085204809443
2020-11-17,3.601513446823504
2020-11-18,3.701416693395634
2020-11-19,3.5816474754863843
2020-11-20,3.492506087704222
2020-11-21,4.043787451929613
2020-11-22,4.487939494765273
2020-11-23,4.323775668336381
2020-11-24,4.767694638639518
2020-11-25,4.57835708748518
2020-11-26,4.742417235440969
2020-11-27,5.273445587670932
2020-11-28,5.051156390213469
2020-11-29,4.937598148390385
2020-11-30,5.11946109423445
2020-12-01,5.257728455477571
2020-12-02,5.26767654207215
2020-12-03,5.070837011249792
2020-12-04,4.932447024387114
2020-12-05,5.30607552777686
2020-12-06,5.272597525487656
2020-12-07,5.052281549357871
2020-12-08,4.87155661051048
2020-12-09,5.030820433436613
2020-12-10,4.899892296324223
2020-12-11,4.759251167511686
2020-12-12,4.635704660084506
2020-12-13,4.600091807662649
2020-12-14,4.544097902624218
2020-12-15,4.370532178094248
2020-12-16,4.199842353508975
2020-12-17,4.611476921067694
2020-12-18,4.430495807190997
2020-12-19,4.278945002367374
2020-12-20,4.115413572376395
2020-12-21,4.066695988183949
2020-12-22,4.176693144266204
2020-12-23,4.217309556017211
2020-12-24,4.732629798558539
2020-12-25,4.7047005929775585
2020-12-26,4.556690825488819
2020-12-27,4.395907029887942
2020-12-28,4.681978366166232
2020-12-29,4.835531351405587
2020-12-30,4.6370446949008475
2020-12-31,4.50984531657938
2021-01-01,4.379697487053924
2021-01-02,4.22184293735612
2021-01-03,4.399162820840927
2021-01-04,7.881344059594538
2021-01-05,7.71680118172964
2021-01-06,7.513988961891997
2021-01-07,7.646413168782331
2021-01-08,7.301856990673329
2021-01-09,6.971610132929921
2021-01-10,6.783096281955658
2021-01-11,6.49922139588385
2021-01-12,7.470166944377773
2021-01-13,7.202214958851787
2021-01-14,7.172992572269324
2021-01-15,7.262694774856206
2021-01-16,7.103367580096979
2021-01-17,6.917218569241222
2021-01-18,6.603806826833118
2021-01-19,6.330987007550661
2021-01-20,6.468458512355283
2021-01-21,6.182029288347405
2021-01-22,8.57051337025779
2021-01-23,8.680374712903136
2021-01-24,8.273732423026702
2021-01-25,8.60131176443344
2021-01-26,8.35901041534935
2021-01-27,8.029159129945759
2021-01-28,8.168789769423352
2021-01-29,8.036122421958646
2021-01-30,7.729019642727194
2021-01-31,7.37261121924747
2021-02-01,7.1816692568846126
2021-02-02,6.970217666263509
2021-02-03,7.177712680688411
2021-02-04,7.367254603365944
2021-02-05,7.141601849638863
2021-02-06,7.129556502364346
2021-02-07,6.848225060438847
2021-02-08,6.643571676667015
2021-02-09,6.754814536401598
2021-02-10,6.455141193057018
2021-02-11,6.187559829940526
2021-02-12,5.952471443218275
2021-02-13,5.749415771052424
2021-02-14,5.517286933032017
2021-02-15,5.287427679641215
2021-02-16,5.077932138719499
2021-02-17,4.865506220428341
2021-02-18,4.776475914473756
2021-02-19,4.765268666893181
2021-02-20,4.5743166320517314
2021-02-21,4.4420791493232885
2021-02-22,4.274402749825264
2021-02-23,4.789815009639948
2021-02-24,5.755914779087724
2021-02-25,5.558651814031794
2021-02-26,5.950752482099744
2021-02-27,5.742318614529986
2021-02-28,5.496947635737875
2021-03-01,5.325187381739162
2021-03-02,5.8399465259209675
2021-03-03,5.811843408218081
2021-03-04,5.749953099397247
2021-03-05,5.529650630115542
2021-03-06,5.297754240582597
2021-03-07,5.512138141523841
2021-03-08,5.419101619986021
2021-03-09,5.451992727989376
2021-03-10,5.245286085906033
2021-03-11,5.171465648802885
2021-03-12,4.973016272264839
2021-03-13,4.870759469012994
2021-03-14,5.243724603044023
2021-03-15,5.158336223071005
2021-03-16,5.02427508666654
2021-03-17,4.816872196092062
2021-03-18,4.625867608856252
2021-03-19,4.5120687632388226
2021-03-20,4.359000091937131
2021-03-21,4.189569144170222
2021-03-22,4.050848724826477
2021-03-23,4.269159428502382
2021-03-24,4.112831559115161
2021-03-25,4.257815444538766
2021-03-26,4.093414192231868
2021-03-27,4.385797487356162
2021-03-28,4.217674398075186
2021-03-29,4.084031675664345
2021-03-30,4.44553457036437
2021-03-31,4.2821297372008384
2021-04-01,4.275574751672431
2021-04-02,4.164372350311161
2021-04-03,4.6044038657760895
2021-04-04,4.765518682372101
2021-04-05,4.6580006449000235
2021-04-06,4.48649484483418
2021-04-07,4.3084253923900375
2021-04-08,4.662919971036502
2021-04-09,4.756156703360437
2021-04-10,4.56836571395255
2021-04-11,4.46936585191262
2021-04-12,4.296526564254144
2021-04-13,4.13620360507711
2021-04-14,4.472350017759165
2021-04-15,4.573145830585966
2021-04-16,4.480581761640179
2021-04-17,4.443852894028641
2021-04-18,4.467906684441825
2021-04-19,4.425090756287218
2021-04-20,4.371553256849966
2021-04-21,4.701044679630283
2021-04-22,4.519195774939531
2021-04-23,4.361935282837844
2021-04-24,4.211846857439575
2021-04-25,4.507792330012005
2021-04-26,4.521816677663288
2021-04-27,4.99099281991396
2021-04-28,4.991621747257614
2021-04-29,4.854263087742087
2021-04-30,4.654875503675846
2021-05-01,4.4682581361625395
2021-05-02,4.60925604398209
2021-05-03,4.42392205587158
2021-05-04,6.039041041297949
2021-05-05,6.01833522647852
2021-05-06,6.223834410289749
2021-05-07,5.956812019040744
2021-05-08,5.696754393644832
2021-05-09,6.371242105138936
2021-05-10,6.087227157514391
2021-05-11,5.819548392818948
2021-05-12,5.780230694790077
2021-05-13,6.093848095712657
2021-05-14,5.886388679284426
2021-05-15,6.193273425478629
2021-05-16,6.745203911811165
2021-05-17,6.465145034425125
2021-05-18,6.683330975542787
2021-05-19,6.4260994475568145
2021-05-20,11.202456147559317
2021-05-21,11.253947909085442
2021-05-22,11.362099017950323
2021-05-23,10.950422222869495
2021-05-24,10.75677495907157
2021-05-25,12.217551758451132
2021-05-26,11.642752959757855
2021-05-27,11.228739690848696
2021-05-28,10.796124624892993
2021-05-29,10.935840754555203
2021-05-30,10.547610740164153
2021-05-31,10.124682014918571
2021-06-01,10.281221734205117
2021-06-02,9.825879090581827
2021-06-03,9.387667844984772
2021-06-04,9.070877105526405
2021-06-05,8.826164632447227
2021-06-06,8.442239807640066
2021-06-07,8.093450582484088
2021-06-08,7.833875100475919
2021-06-09,7.538545590063142
2021-06-10,7.276409111826288
2021-06-11,7.12996243427855
2021-06-12,6.955844743922952
2021-06-13,6.6419041679178905
2021-06-14,6.537348901112172
2021-06-15,6.289867821517076
2021-06-16,6.0280361026413845
2021-06-17,6.133839652434776
2021-06-18,5.862563266418607
2021-06-19,5.882763908090591
2021-06-20,5.705587460924091
2021-06-21,5.544768376916686
2021-06-22,7.315916957530679
2021-06-23,6.982427778659173
2021-06-24,6.786582894341814
2021-06-25,6.485198213642362
2021-06-26,6.790265140576112
2021-06-27,6.489446747055608
2021-06-28,6.594906136024058
2021-06-29,6.450844881113666
2021-06-30,6.2502164595748715
2021-07-01,6.129498075837618
2021-07-02,6.281522039631254
2021-07-03,6.031542155379065
2021-07-04,5.836636950034829
2021-07-05,5.700755728224747
2021-07-06,5.69771781636816
2021-07-07,5.6670983522579395
2021-07-08,5.422883258318876
2021-07-09,5.824857608620934
2021-07-10,5.582449381564424
2021-07-11,5.3685665568857734
2021-07-12,5.151820255424573
2021-07-13,5.171757060323059
2021-07-14,5.139853194454066
2021-07-15,4.980047332991007
2021-07-16,4.90960272324312
2021-07-17,4.75891954214245
2021-07-18,4.575119474844916
2021-07-19,4.39502508524267
2021-07-20,4.383113539954788
2021-07-21,4.249401916788876
2021-07-22,5.149160827976332
2021-07-23,4.946282930893113
2021-07-24,4.92468852742697
2021-07-25,4.781441050539747
2021-07-26,4.586099985641477
2021-07-27,4.424981603625405
2021-07-28,4.336063397251958
2021-07-29,4.16701858305889
2021-07-30,4.120679534458934
2021-07-31,4.062400913869208
2021-08-01,3.980652685976856
2021-08-02,3.8399560051339843
2021-08-03,3.7376690889564985
2021-08-04,3.7832060625264203
2021-08-05,4.322554568556425
2021-08-06,4.274863235281963
2021-08-07,4.152947206367807
2021-08-08,4.713618247851377
2021-08-09,4.74259919439475
2021-08-10,4.741135546519027
2021-08-11,4.5534193216227274
2021-08-12,4.373104540532047
2021-08-13,4.3452607862004
2021-08-14,4.838195754305601
2021-08-15,4.673672523119226
2021-08-16,4.4970994851610255
2021-08-17,4.563791942856233
2021-08-18,4.5713163888022805
2021-08-19,4.388261645077237
2021-08-20,4.48235872005275
2021-08-21,4.386697909565305
2021-08-22,4.255566247905233
2021-08-23,4.092043874326856
2021-08-24,3.995994088528494
2021-08-25,4.0876254844553515
2021-08-26,3.9598688098350707
2021-08-27,4.017064868455161
2021-08-28,4.176446834557987
2021-08-29,4.028337693038081
2021-08-30,3.8849218651355732
2021-08-31,3.74328773461497
2021-09-01,3.9790076185002796
2021-09-02,4.9285246713884145
2021-09-03,4.7381511035355866
2021-09-04,4.672642544884143
2021-09-05,4.504561055570333
2021-09-06,4.346330661986125
2021-09-07,4.182330100658256
2021-09-08,5.596732570660185
2021-09-09,5.376993417011197
2021-09-10,5.190055931310307
2021-09-11,5.328521894437349
2021-09-12,5.123386007016419
2021-09-13,5.036872379656378
2021-09-14,4.943562104527999
2021-09-15,4.894530672324386
2021-09-16,4.900207011506852
2021-09-17,4.716037397685087
2021-09-18,4.746195006628646
2021-09-19,4.559866608159495
2021-09-20,4.480690572305409
2021-09-21,5.391952433138205
2021-09-22,5.596082304742804
2021-09-23,6.1423642582115665
2021-09-24,5.9062637330896
2021-09-25,6.047525938621424
2021-09-26,5.782094535381813
2021-09-27,5.67470416621914
2021-09-28,5.589575637901247
2021-09-29,5.4940629934140786
2021-09-30,5.274397544293253
2021-10-01,5.247981980807257
2021-10-02,5.737248951372547
2021-10-03,5.522562160584596
2021-10-04,5.288991826086072
2021-10-05,5.074267934636133
2021-10-06,4.968770358074957
2021-10-07,4.782354048958296
2021-10-08,4.587226152245366
2021-10-09,4.409919526209359
2021-10-10,4.236603343190297
2021-10-11,4.296779948518405
2021-10-12,4.250991417991242
2021-10-13,4.112930732492081
2021-10-14,4.055944576281373
2021-10-15,4.138744847970129
2021-10-16,4.017598324486573
2021-10-17,3.882594157088964
2021-10-18,3.7419124321657207
2021-10-19,3.700916599861542
2021-10-20,3.6941202961264707
2021-10-21,4.078090185269377
2021-10-22,4.006046029589576
2021-10-23,3.9073871449885016
2021-10-24,3.991212705219452
2021-10-25,3.8956157455165368
2021-10-26,3.861118375063536
2021-10-27,3.778843463504788
2021-10-28,3.956590259569329
2021-10-29,4.556717170772527
2021-10-30,4.452111995556085
2021-10-31,4.329768470127355
2021-11-01,4.170716348951295
2021-11-02,4.014973576730305
2021-11-03,4.220417014034966
2021-11-04,4.058366741497765
2021-11-05,3.9371913489501917
2021-11-06,3.815311842037932
2021-11-07,3.685274221635855
2021-11-08,3.5979305604533587
2021-11-09,3.6574146551628983
2021-11-10,3.565836384816274
2021-11-11,3.5115305051843992
2021-11-12,3.4311220852230644
2021-11-13,3.339709894881598
2021-11-14,3.238097749781921
2021-11-15,3.142367871038178
2021-11-16,3.0807637707498543
2021-11-17,3.813950515262855
2021-11-18,3.707798496683252
2021-11-19,4.1302008810531845
2021-11-20,4.454883420942905
2021-11-21,4.33975833212502
2021-11-22,4.304670735926874
2021-11-23,4.3174432349164515
2021-11-24,4.476173106781839
2021-11-25,4.329476517718546
2021-11-26,4.464819383200114
2021-11-27,5.4060641165651075
2021-11-28,5.185787016275092
2021-11-29,5.138754993926561
2021-11-30,5.010919795393648
2021-12-01,4.932685533710495
2021-12-02,4.740998617254975
2021-12-03,4.575485890262574
2021-12-04,4.8228507594407874
2021-12-05,4.681798690055116
2021-12-06,4.519787732761669
2021-12-07,4.446183355161935
2021-12-08,4.282546675743258
2021-12-09,4.1952397282122895
2021-12-10,4.631774869830489
2021-12-11,4.70367432446911
2021-12-12,4.704026876975873
2021-12-13,4.519289218374935
2021-12-14,5.045655227890326
2021-12-15,4.864094434078288
2021-12-16,4.796105111098938
2021-12-17,4.625580019923404
2021-12-18,4.487222437057729
2021-12-19,4.346713766225903
2021-12-20,4.188318888624169
2021-12-21,4.0293408112652
2021-12-22,3.905055348824476
2021-12-23,3.7738653322475333
2021-12-24,3.745830802454257
2021-12-25,3.6481734914311885
2021-12-26,3.533682454564777
2021-12-27,3.424886539119732
2021-12-28,3.320996382732133
2021-12-29,3.705329657381448
2021-12-30,3.805851430209298
2021-12-31,3.713192097719421
2022-01-01,3.5953143443988016
2022-01-02,3.530605469643855
2022-01-03,3.4379647199876904
2022-01-04,3.3652752314353247
2022-01-05,3.25848700938603
2022-01-06,3.7185650747113317
2022-01-07,3.768394707059696
2022-01-08,4.078862031543099
2022-01-09,4.084507648161242
2022-01-10,3.9769531257280684
2022-01-11,3.890587339749166
2022-01-12,3.9937115829596563
2022-01-13,3.9978830265881053
2022-01-14,4.026783326900821
2022-01-15,3.9134329402037293
2022-01-16,3.7717073269897075
2022-01-17,3.6395217990404243
2022-01-18,3.7289582670082666
2022-01-19,3.6313149751260596
2022-01-20,3.584052501688056
2022-01-21,3.55884058396193
2022-01-22,5.680954424601431
2022-01-23,5.739647909360659
2022-01-24,5.671273255279985
2022-01-25,5.55616585857028
2022-01-26,5.319833957973071
2022-01-27,5.093688632541886
2022-01-28,4.906237360515156
2022-01-29,4.892588999188095
2022-01-30,4.726653984412201
2022-01-31,4.534689723194395
2022-02-01,4.441205103085097
2022-02-02,4.382188360523205
2022-02-03,4.368991409352412
2022-02-04,4.199297742553271
2022-02-05,5.016202969449959
2022-02-06,4.80881121359089
2022-02-07,4.62528034419736
2022-02-08,4.499813547089255
2022-02-09,4.328736156447645
2022-02-10,4.303014366100809
2022-02-11,4.43688827082723
2022-02-12,4.4968491112533835
2022-02-13,4.320188564206133
2022-02-14,4.184615645316856
2022-02-15,4.059547480625527
2022-02-16,4.551975673098446
2022-02-17,4.4117538793380575
2022-02-18,4.797534229903305
2022-02-19,4.751563489205021
2022-02-20,4.562867408951867
2022-02-21,4.649099607579532
2022-02-22,4.507830777389222
2022-02-23,4.385448036036315
2022-02-24,4.266415090497805
2022-02-25,4.103642625314633
2022-02-26,4.337618058154593
2022-02-27,4.168879137096038
2022-02-28,4.386717497014544
2022-03-01,5.236138682689187
2022-03-02,5.038673724691609
2022-03-03,4.839719988447431
2022-03-04,4.786981356331903
2022-03-05,5.125469815929769
2022-03-06,4.928182259199731
2022-03-07,4.900246092725503
2022-03-08,4.754866555522296
2022-03-09,4.651493695388092
2022-03-10,4.737255817906644
2022-03-11,4.7386702204323985
2022-03-12,4.585500464174504
2022-03-13,4.402389381607392
2022-03-14,4.278665817942245
2022-03-15,4.186449791925124
2022-03-16,4.0349338948017595
2022-03-17,4.205893241388269
2022-03-18,4.059107886562633
2022-03-19,4.092590544542931
2022-03-20,3.938728998434611
2022-03-21,3.906481336655917
2022-03-22,3.7709943958681738
2022-03-23,3.7093452191474623
2022-03-24,3.626398235412811
2022-03-25,3.560890638851535
2022-03-26,3.442187173496911
2022-03-27,3.3467284658700005
2022-03-28,3.4887320598180502
2022-03-29,3.383490381835821
2022-03-30,3.316304744182521
2022-03-31,3.215958073980251
2022-04-01,3.2580995288461017
2022-04-02,3.4665706146719972
2022-04-03,3.35469804224659
2022-04-04,3.3013142005613627
2022-04-05,3.198050058061831
2022-04-06,3.2524019534101343
2022-04-07,3.8043679719645977
2022-04-08,3.698827163735506
2022-04-09,3.5869499256439954
2022-04-10,3.5061062000053433
2022-04-11,3.431576976327545
2022-04-12,3.9393175349031773
2022-04-13,3.8163377699021255
2022-04-14,3.76454644997685
2022-04-15,3.752302794292075
2022-04-16,3.621234774773158
2022-04-17,3.4986100799126936
2022-04-18,3.458297046266557
2022-04-19,3.3960330727361843
2022-04-20,3.307922054773689
2022-04-21,3.2163511562482383
2022-04-22,3.252149078134871
2022-04-23,3.161599336790568
2022-04-24,3.085238701774804
2022-04-25,3.000620178540638
2022-04-26,3.020008166354079
2022-04-27,3.5476901198399386
2022-04-28,3.508636902159228
2022-04-29,3.4173932638324747
2022-04-30,3.53178715352007
2022-05-01,3.5518912553219337
2022-05-02,3.5649237724729694
2022-05-03,3.454329913506735
2022-05-04,3.4370318352095746
2022-05-05,3.6660734044412364
2022-05-06,4.060871185820239
2022-05-07,3.958770550077957
2022-05-08,3.8705839821061034
2022-05-09,3.961836015433202
2022-05-10,5.226526643761036
2022-05-11,5.191664791850963
2022-05-12,6.015308901138185
2022-05-13,6.031353749926114
2022-05-14,5.804114237689395
2022-05-15,5.584597030689526
2022-05-16,5.4691294806801904
2022-05-17,5.510933491089693
2022-05-18,5.348171080013446
2022-05-19,5.7273647109903285
2022-05-20,5.673662227120972
2022-05-21,5.505242183517632
2022-05-22,5.271932962211964
2022-05-23,5.1324948329222915
2022-05-24,5.027145324222719
2022-05-25,4.817786203058503
2022-05-26,4.657380942495726
2022-05-27,5.054392401786521
2022-05-28,4.96836362038479
2022-05-29,4.868339883354168
2022-05-30,4.677102679628373
2022-05-31,5.258689142262112
2022-06-01,5.11174413091904
2022-06-02,5.268013192855487
2022-06-03,5.0489657416244995
2022-06-04,4.937625720960915
2022-06-05,4.752191763985188
2022-06-06,4.558567299675446
2022-06-07,4.447135307550152
2022-06-08,4.341104681945924
2022-06-09,4.189812092248538
2022-06-10,4.030633380207899
2022-06-11,4.43225866900556
2022-06-12,4.87969026601826
2022-06-13,5.06687407647343
2022-06-14,6.928833660745406
2022-06-15,6.614902961985699
2022-06-16,6.348139781154374
2022-06-17,7.413142756876224
2022-06-18,7.086871929539168
2022-06-19,7.2397002491198945
2022-06-20,7.772852207583338
2022-06-21,7.41392325771854
2022-06-22,7.074608749801141
2022-06-23,7.055268247480108
2022-06-24,7.157542372077113
2022-06-25,7.089604505769157
2022-06-26,6.776015839106459
2022-06-27,6.562201668462682
2022-06-28,6.270064746055958
2022-06-29,6.118052568367467
2022-06-30,5.963424313601265
2022-07-01,5.7601574972863565
2022-07-02,5.520656010307966
2022-07-03,5.285315914241437
2022-07-04,5.063225452687498
2022-07-05,5.222080046151752
2022-07-06,5.027724891971324
2022-07-07,4.987897768493275
