date,btc_cond_vol
2020-11-01,2.5705954997829727
2020-11-02,2.46346502356934
2020-11-03,2.4365794822490257
2020-11-04,2.5989861322856025
2020-11-05,2.4972237370380106
2020-11-06,4.083762225917075
2020-11-07,3.8429437323200926
2020-11-08,4.038517978406581
2020-11-09,4.065291914439845
2020-11-10,3.8445157127140916
2020-11-11,3.6245306133205224
2020-11-12,3.5145574389048932
2020-11-13,3.5500327600550485
2020-11-14,3.352244270840906
2020-11-15,3.225659254213781
2020-11-16,3.0703148866037133
2020-11-17,3.298145235175184
2020-11-18,3.6270629112282045
2020-11-19,3.427132810931059
2020-11-20,3.2397158460573627
2020-11-21,3.442803281482237
2020-11-22,3.2542214698676215
2020-11-23,3.1385383089006
2020-11-24,2.9794585419127437
2020-11-25,3.159684714680858
2020-11-26,3.1165349574196184
2020-11-27,4.271346697395536
2020-11-28,4.015425008948597
2020-11-29,3.9347419032312816
2020-11-30,3.7991191741166515
2020-12-01,4.486204612989997
2020-12-02,4.553831414487585
2020-12-03,4.339035322582637
2020-12-04,4.090650768728436
2020-12-05,4.115029701019638
2020-12-06,3.963820384024174
2020-12-07,3.745945524008284
2020-12-08,3.5546020012941466
2020-12-09,3.7227744370111036
2020-12-10,3.5281201482547386
2020-12-11,3.3848103227994986
2020-12-12,3.235536646324844
2020-12-13,3.366274247692156
2020-12-14,3.242065693367326
2020-12-15,3.072873981770081
2020-12-16,2.924248587500284
2020-12-17,4.227483614237366
2020-12-18,4.559378159663315
2020-12-19,4.299670859342416
2020-12-20,4.161753337765879
2020-12-21,3.9582967100753486
2020-12-22,3.9025285051121283
2020-12-23,3.995022239649903
2020-12-24,3.868064017797758
2020-12-25,3.7058944066568795
2020-12-26,3.745835553718566
2020-12-27,4.241769875205647
2020-12-28,4.001399919211328
2020-12-29,3.8912240199918333
2020-12-30,3.680203516778791
2020-12-31,3.899440880611577
2021-01-01,3.672759538244864
2021-01-02,3.4910853314918713
2021-01-03,4.55780389600523
2021-01-04,4.355553031723417
2021-01-05,4.245895844754963
2021-01-06,4.4645030014564195
2021-01-07,4.987812950515663
2021-01-08,5.237361401701973
2021-01-09,4.994373457360534
2021-01-10,4.705682816323781
2021-01-11,4.756074783092594
2021-01-12,5.182760634777661
2021-01-13,5.053764952416802
2021-01-14,5.69339125618355
2021-01-15,5.5467807362590476
2021-01-16,5.656111139209783
2021-01-17,5.347622793855044
2021-01-18,5.012001745634505
2021-01-19,4.750736712641951
2021-01-20,4.520932459399638
2021-01-21,4.270058690887026
2021-01-22,6.316870624515061
2021-01-23,6.305559467005953
2021-01-24,5.97383099945175
2021-01-25,5.5879958344130145
2021-01-26,5.22983543500377
2021-01-27,4.901557533539478
2021-01-28,5.170284243454074
2021-01-29,5.804735372260185
2021-01-30,5.4961733987266745
2021-01-31,5.144797137734338
2021-02-01,4.98120492814043
2021-02-02,4.685560819095799
2021-02-03,4.78464141258394
2021-02-04,4.905334513832119
2021-02-05,4.6502571360326534
2021-02-06,4.522552582772793
2021-02-07,4.310741276446341
2021-02-08,4.070951653394603
2021-02-09,7.2132940331606
2021-02-10,6.733940923063537
2021-02-11,6.418440183560262
2021-02-12,6.423931213498083
2021-02-13,6.028019283814453
2021-02-14,5.6384930247182234
2021-02-15,5.365010966430556
2021-02-16,5.051676755613901
2021-02-17,4.803639814015414
2021-02-18,4.922464391786711
2021-02-19,4.6351715936244355
2021-02-20,5.144183909506801
2021-02-21,4.820401044965894
2021-02-22,4.609500634629637
2021-02-23,4.815831172357153
2021-02-24,5.743197067921785
2021-02-25,5.395674487731499
2021-02-26,5.402914388454137
2021-02-27,5.0995299109876395
2021-02-28,4.7817400833682635
2021-03-01,4.5542951317435865
2021-03-02,5.337321782358559
2021-03-03,5.072050031056986
2021-03-04,4.922140917520196
2021-03-05,4.833796190254646
2021-03-06,4.537970270979357
2021-03-07,4.2603953292035825
2021-03-08,4.239271461101741
2021-03-09,4.0817932667916805
2021-03-10,4.145686824330374
2021-03-11,3.9373697263173244
2021-03-12,3.8711094994511828
2021-03-13,3.667279550731941
2021-03-14,4.132840792403936
2021-03-15,4.1096527777290115
2021-03-16,4.392795851446569
2021-03-17,4.192349079094929
2021-03-18,4.104994825015771
2021-03-19,3.944935523945621
2021-03-20,3.718536055950423
2021-03-21,3.5067335439001095
2021-03-22,3.3509438466086947
2021-03-23,3.7938366949257945
2021-03-24,3.577438627722743
2021-03-25,3.6472291842487454
2021-03-26,3.517890245784044
2021-03-27,4.082280184019136
2021-03-28,3.8656328299003855
2021-03-29,3.642602430243677
2021-03-30,3.601718090268126
2021-03-31,3.4528325882963995
2021-04-01,3.263777979592807
2021-04-02,3.091093369561986
2021-04-03,2.9337967369056144
2021-04-04,3.0316558699015985
2021-04-05,2.947516704182005
2021-04-06,2.8446015608574817
2021-04-07,2.804590354697269
2021-04-08,2.968226759284697
2021-04-09,3.078043060746927
2021-04-10,2.9208919456249585
2021-04-11,2.919183156252299
2021-04-12,2.7772892975350003
2021-04-13,2.6508575053188728
2021-04-14,3.2428219087415866
2021-04-15,3.096162193548811
2021-04-16,2.9378525641683986
2021-04-17,2.9909780819183367
2021-04-18,2.955475928082835
2021-04-19,3.663982334737461
2021-04-20,3.4770371303578194
2021-04-21,3.3137329350601874
2021-04-22,3.5722608055841247
2021-04-23,3.66342002854535
2021-04-24,3.483619253542487
2021-04-25,3.385416861232671
2021-04-26,3.286042323085743
2021-04-27,4.503366876652145
2021-04-28,4.2686108887424385
2021-04-29,4.015389199974228
2021-04-30,3.8802945355181304
2021-05-01,4.438180093507653
2021-05-02,4.168315111282804
2021-05-03,3.999666475484379
2021-05-04,3.777032116038906
2021-05-05,4.375560927079676
2021-05-06,4.859737331482349
2021-05-07,4.608733854169558
2021-05-08,4.354711906419092
2021-05-09,4.181827851750036
2021-05-10,3.9549978074565346
2021-05-11,4.0243253720321635
2021-05-12,3.8163971047962173
2021-05-13,5.870947643605432
2021-05-14,5.491165646784963
2021-05-15,5.140348266299441
2021-05-16,5.319755441531835
2021-05-17,4.990736275335438
2021-05-18,5.203933011138717
2021-05-19,4.91224551585738
2021-05-20,7.112796413026341
2021-05-21,7.452229896804792
2021-05-22,7.562287905783674
2021-05-23,7.058490303678996
2021-05-24,7.1360941518044205
2021-05-25,7.692604117857315
2021-05-26,7.194102164244149
2021-05-27,6.759147283283735
2021-05-28,6.350660259787151
2021-05-29,6.5320560558981695
2021-05-30,6.200766437919954
2021-05-31,5.875797859637199
2021-06-01,5.689691328258392
2021-06-02,5.355013331907221
2021-06-03,5.071298117834354
2021-06-04,4.9697459795880015
2021-06-05,5.1750463104390345
2021-06-06,5.022762518073
2021-06-07,4.712412358734213
2021-06-08,4.98047150100907
2021-06-09,4.674161430413309
2021-06-10,5.844286926314435
2021-06-11,5.51377643236899
2021-06-12,5.190835630302238
2021-06-13,5.168011837189249
2021-06-14,5.78557883833114
2021-06-15,5.553306426928035
2021-06-16,5.210920904813444
2021-06-17,5.148362292803449
2021-06-18,4.8318680890070285
2021-06-19,5.0295820585073026
2021-06-20,4.729092775595932
2021-06-21,4.436783336892873
2021-06-22,5.892604892233891
2021-06-23,5.586575061828862
2021-06-24,5.3562867294673016
2021-06-25,5.1027508072136545
2021-06-26,5.7930918366777915
2021-06-27,5.464215743285588
2021-06-28,5.6669029109524
2021-06-29,5.308846352157628
2021-06-30,5.147725675662806
2021-07-01,4.906073511455503
2021-07-02,4.873208389364194
2021-07-03,4.575302959025037
2021-07-04,4.375120707772125
2021-07-05,4.147412456516236
2021-07-06,4.237773623711552
2021-07-07,4.0130229965708155
2021-07-08,3.8003364917761604
2021-07-09,3.740458538207561
2021-07-10,3.644466414261318
2021-07-11,3.4594355082660235
2021-07-12,3.346633549735745
2021-07-13,3.4074602557259004
2021-07-14,3.250402274909434
2021-07-15,3.0783770027754667
2021-07-16,3.1077118691999144
2021-07-17,3.0079803042178903
2021-07-18,2.8585332761922735
2021-07-19,2.730424838508474
2021-07-20,2.8246642898126075
2021-07-21,2.9675964145434346
2021-07-22,3.8175707380209336
2021-07-23,3.598913147468233
2021-07-24,3.6576569528414087
2021-07-25,3.499181214652936
2021-07-26,3.47107787803735
2021-07-27,3.699755412440686
2021-07-28,3.9953443598665235
2021-07-29,3.7856574535374037
2021-07-30,3.568778126763582
2021-07-31,3.8133230813898153
2021-08-01,3.6558444075043863
2021-08-02,3.7341303203314165
2021-08-03,3.5835633434625156
2021-08-04,3.4998325513608193
2021-08-05,3.5486777068037543
2021-08-06,3.475358531680014
2021-08-07,3.6420384950916618
2021-08-08,3.6802298425341085
2021-08-09,3.534670307801253
2021-08-10,3.8079738697696377
2021-08-11,3.6320875876190977
2021-08-12,3.4292719263488483
2021-08-13,3.367283975646995
2021-08-14,4.046012931235571
2021-08-15,3.852746276450191
2021-08-16,3.6320543257165467
2021-08-17,3.5323071473910033
2021-08-18,3.4758132041664833
2021-08-19,3.2846333888219674
2021-08-20,3.4512965196664167
2021-08-21,3.7195746141597166
2021-08-22,3.5313906018510908
2021-08-23,3.34365711763181
2021-08-24,3.1655831332956477
2021-08-25,3.289358165760708
2021-08-26,3.2338973278712206
2021-08-27,3.4524042452537933
2021-08-28,3.611735458814751
2021-08-29,3.4134893280261425
2021-08-30,3.2305446914696794
2021-08-31,3.342516389010388
2021-09-01,3.1624608091750495
2021-09-02,3.220383202188388
2021-09-03,3.0610538770670077
2021-09-04,2.9428262027422925
2021-09-05,2.800001694263756
2021-09-06,2.923701268363763
2021-09-07,2.833094649661495
2021-09-08,4.899259690905733
2021-09-09,4.640949480082249
2021-09-10,4.359892413910397
2021-09-11,4.275798481065132
2021-09-12,4.023375444808425
2021-09-13,3.8322365175437767
2021-09-14,3.7168043556842627
2021-09-15,3.842532749759548
2021-09-16,3.6832691980877694
2021-09-17,3.490256829134314
2021-09-18,3.3186992710887164
2021-09-19,3.209537402482538
2021-09-20,3.1485568296182183
2021-09-21,4.446472929870548
2021-09-22,4.6044173407583235
2021-09-23,4.871757729823673
2021-09-24,4.671418575908869
2021-09-25,4.692911233092662
2021-09-26,4.406304375635912
2021-09-27,4.152796195766231
2021-09-28,4.002984893614532
2021-09-29,3.8951996025259525
2021-09-30,3.6865599149410437
2021-10-01,3.91897662453412
2021-10-02,4.879503604666141
2021-10-03,4.594552135420848
2021-10-04,4.326692862396155
2021-10-05,4.12068903919436
2021-10-06,4.151504792229996
2021-10-07,4.600419929287609
2021-10-08,4.43790064158501
2021-10-09,4.1683580929482025
2021-10-10,3.9622815865031957
2021-10-11,3.7381616297094844
2021-10-12,3.903851754988756
2021-10-13,3.798668503636565
2021-10-14,3.664109294486514
2021-10-15,3.4574534356026145
2021-10-16,4.088123886772806
2021-10-17,3.8792422679014344
2021-10-18,3.6675568448313562
2021-10-19,3.4665290967121676
2021-10-20,3.4842360113931186
2021-10-21,3.4017364004699506
2021-10-22,3.8470082545302664
2021-10-23,3.735346615853826
2021-10-24,3.5334957086978815
2021-10-25,3.350730867357433
2021-10-26,3.3844744884794795
2021-10-27,3.5769148219831486
2021-10-28,3.5742427742298664
2021-10-29,3.5815955617101447
2021-10-30,3.495907650243938
2021-10-31,3.3141656793837377
2021-11-01,3.158150914870426
2021-11-02,3.0065930924451703
2021-11-03,3.109354239660559
2021-11-04,2.9586101293122797
2021-11-05,2.949906369802833
2021-11-06,2.8217475436413055
2021-11-07,2.6987806806253505
2021-11-08,2.7432998800133204
2021-11-09,3.4134196668530037
2021-11-10,3.2464469488636136
2021-11-11,3.2787760936401136
2021-11-12,3.1061340085675915
2021-11-13,2.97426296780782
2021-11-14,2.8275054400120014
2021-11-15,2.7484755893289035
2021-11-16,2.834892090711175
2021-11-17,3.383652919380444
2021-11-18,3.2017602649523176
2021-11-19,3.6856481330383803
2021-11-20,3.535328381655807
2021-11-21,3.462080321779276
2021-11-22,3.343722864844961
2021-11-23,3.494858371345525
2021-11-24,3.3814894709382908
2021-11-25,3.2119011879481074
2021-11-26,3.2122430159863917
2021-11-27,4.46653441069446
2021-11-28,4.234053457560098
2021-11-29,4.260967255786634
2021-11-30,4.012649980751716
2021-12-01,3.8171326515114528
2021-12-02,3.5981973298167986
2021-12-03,3.4306981429901517
2021-12-04,3.7408644924969923
2021-12-05,4.663628502746927
2021-12-06,4.377567217642554
2021-12-07,4.166384209708424
2021-12-08,3.9183797593170775
2021-12-09,3.692682707068614
2021-12-10,4.077537810481112
2021-12-11,3.852516252413539
2021-12-12,3.9488280073546003
2021-12-13,3.740171099375683
2021-12-14,4.29489365273285
2021-12-15,4.193544965809051
2021-12-16,3.955671698104094
2021-12-17,3.841002728091225
2021-12-18,3.8013713272339955
2021-12-19,3.613016541003554
2021-12-20,3.4141572615018654
2021-12-21,3.2299232725929934
2021-12-22,3.3520918212710638
2021-12-23,3.1825460630797715
2021-12-24,3.3726381158602092
2021-12-25,3.190601309545541
2021-12-26,3.04293160874853
2021-12-27,2.895805872893496
2021-12-28,2.7569745894506683
2021-12-29,3.4790468460268067
2021-12-30,3.3952586142487338
2021-12-31,3.2390445478180134
2022-01-01,3.1523999575354145
2022-01-02,3.16844689982735
2022-01-03,3.026455069594031
2022-01-04,2.952192468022121
2022-01-05,2.853280236635515
2022-01-06,3.314851233097506
2022-01-07,3.156565107742312
2022-01-08,3.2603215656385824
2022-01-09,3.0874236301641016
2022-01-10,2.930995163219669
2022-01-11,2.788403071588102
2022-01-12,2.744308046947456
2022-01-13,2.7614180301256965
2022-01-14,2.8649469335698496
2022-01-15,2.7489211455503204
2022-01-16,2.6217675934779896
2022-01-17,2.5071832563467376
2022-01-18,2.520516268489615
2022-01-19,2.4157138954245814
2022-01-20,2.4031347931791296
2022-01-21,2.4702995214162935
2022-01-22,4.526267459401775
2022-01-23,4.469254519973174
2022-01-24,4.3339771242861005
2022-01-25,4.086375503596299
2022-01-26,3.8510511005503494
2022-01-27,3.6335960279961497
2022-01-28,3.439571311544666
2022-01-29,3.2831592851360654
2022-01-30,3.1281697209503556
2022-01-31,2.9832508227400076
2022-02-01,2.873804802036975
2022-02-02,2.738912574872844
2022-02-03,3.117392016596461
2022-02-04,2.975166598822438
2022-02-05,4.6431340977680415
2022-02-06,4.362503266506837
2022-02-07,4.169930832979908
2022-02-08,4.076550429367983
2022-02-09,3.8369114769007364
2022-02-10,3.620966534875121
2022-02-11,3.4977879941673256
2022-02-12,3.440793209945725
2022-02-13,3.2573838621351454
2022-02-14,3.0904001109555534
2022-02-15,2.9515341817512972
2022-02-16,3.200039149690289
2022-02-17,3.0872894471133954
2022-02-18,4.057994507343318
2022-02-19,3.8538259927243774
2022-02-20,3.6310336073787126
2022-02-21,3.7596263365092595
2022-02-22,3.782371545970016
2022-02-23,3.7215272643403776
2022-02-24,3.636807574603589
2022-02-25,3.555374988954141
2022-02-26,3.4375437851966524
2022-02-27,3.252540590306022
2022-02-28,3.3557882121849527
2022-03-01,5.605528562358876
2022-03-02,5.329148719738529
2022-03-03,5.012313051612882
2022-03-04,4.850603225081796
2022-03-05,5.3717797026828595
2022-03-06,5.032306384240117
2022-03-07,4.805858534844945
2022-03-08,4.529388487749978
2022-03-09,4.296312267026639
2022-03-10,4.855670747699411
2022-03-11,5.055800348624999
2022-03-12,4.784788248424463
2022-03-13,4.4877974884402025
2022-03-14,4.327810773910713
2022-03-15,4.383023125148018
2022-03-16,4.136748336589947
2022-03-17,4.177603685943546
2022-03-18,3.9346770666670254
2022-03-19,3.7610266245250963
2022-03-20,3.5591504752974688
2022-03-21,3.462507963977557
2022-03-22,3.283579238288793
2022-03-23,3.288553427794814
2022-03-24,3.1342566597293717
2022-03-25,3.0848202884707763
2022-03-26,2.9335598650280144
2022-03-27,2.7909810420590215
2022-03-28,3.1552851103178834
2022-03-29,2.9955971802223567
2022-03-30,2.850944730970715
2022-03-31,2.7334568258629717
2022-04-01,2.878507330057688
2022-04-02,2.7892795580979204
2022-04-03,2.689683596141572
2022-04-04,2.597407052430446
2022-04-05,2.485333626135157
2022-04-06,2.5365993344602735
2022-04-07,3.0662160760325508
2022-04-08,2.914588055803549
2022-04-09,2.9529737185442677
2022-04-10,2.8289271727281924
2022-04-11,2.747837961447063
2022-04-12,3.474358045220832
2022-04-13,3.3092911669781566
2022-04-14,3.247112935676982
2022-04-15,3.2605242656154036
2022-04-16,3.122560052073421
2022-04-17,2.9684521062176197
2022-04-18,2.8974309692046667
2022-04-19,2.9023116843858814
2022-04-20,2.8103660143671605
2022-04-21,2.6825888282636443
2022-04-22,2.682791038842379
2022-04-23,2.660999489342193
2022-04-24,2.5582886824348123
2022-04-25,2.4493870761008396
2022-04-26,2.4793907743256858
2022-04-27,3.167660730919634
2022-04-28,3.1486201658059367
2022-04-29,3.0102103828453406
2022-04-30,3.0517996581973668
2022-05-01,3.043024684103631
2022-05-02,2.973666758860412
2022-05-03,2.825760023399805
2022-05-04,2.8014412556262784
2022-05-05,3.162140279358263
2022-05-06,4.172264452960488
2022-05-07,3.9646887042733754
2022-05-08,3.777433790036895
2022-05-09,3.85702183532747
2022-05-10,5.655585086905347
2022-05-11,5.387207601080345
2022-05-12,5.52574835159885
2022-05-13,5.173943298933856
2022-05-14,4.853310683405145
2022-05-15,4.634360597371896
2022-05-16,4.551527006541735
2022-05-17,4.5984164373564465
2022-05-18,4.357217541879084
2022-05-19,4.590871146941454
2022-05-20,4.678625715486865
2022-05-21,4.594255289267573
2022-05-22,4.318326318638566
2022-05-23,4.162341326614614
2022-05-24,4.169183780053972
2022-05-25,3.964197861674532
2022-05-26,3.7369468410876236
2022-05-27,3.5531291790232884
2022-05-28,3.435571923117735
2022-05-29,3.275175093353837
2022-05-30,3.134711467876093
2022-05-31,3.8871909007861545
2022-06-01,3.6615466380677857
2022-06-02,4.147754829394823
2022-06-03,3.9608510608184155
2022-06-04,3.8411816982221185
2022-06-05,3.6217446723676803
2022-06-06,3.4179632290380297
2022-06-07,3.5987330482149122
2022-06-08,3.412868410390448
2022-06-09,3.407020026552629
2022-06-10,3.225521005312507
2022-06-11,3.2993238667540545
2022-06-12,3.238559350279056
2022-06-13,3.8839454631994688
2022-06-14,6.8816588913479615
2022-06-15,6.454589475516926
2022-06-16,6.064553283965358
2022-06-17,6.6999424887401835
2022-06-18,6.258620479214858
2022-06-19,6.435780566836149
2022-06-20,6.611964177511424
2022-06-21,6.177135706420882
2022-06-22,5.777632923420253
2022-06-23,5.560160448810822
2022-06-24,5.516804166117113
