date,fitted,residual,actual
2020-05-27,-9.572154044188259e-05,0.0017397987685780826,0.0016440772281362
2020-05-28,0.007044058820492332,0.0017711758364045678,0.0088152346568969
2020-05-29,0.0004636454118021287,-0.01250984602743473,-0.0120462006156326
2020-06-02,0.003956543823215296,-0.011570347896988197,-0.0076138040737729
2020-06-03,0.003696818130470658,0.02605419736682834,0.029751015497299
2020-06-04,0.002341365894700528,-0.010048303108764728,-0.0077069372140642
2020-06-05,0.0037751001767141914,0.007378040964502208,0.0111531411412164
2020-06-09,0.006119139437497434,0.008789057576483964,0.0149081970139814
2020-06-10,0.0029742876447114755,-0.007216291904314876,-0.0042420042596034
2020-06-11,0.020745913298947462,-0.057388505403915165,-0.0366425921049677
2020-06-12,-0.00842660835032983,0.06173626834035703,0.0533096599900272
2020-06-16,0.002885144893999971,-0.006094950426271471,-0.0032098055322715
2020-06-17,-0.000898064674340256,0.09791128749684855,0.0970132228225083
2020-06-18,-0.0012826756529279782,0.06747813499356367,0.0661954593406357
2020-06-19,0.005533597513402343,0.06699043235861227,0.0725240298720146
2020-06-23,0.003814301308848416,0.0004358228083385838,0.004250124117187
2020-06-24,0.0018782231697521696,0.03604035734434733,0.0379185805140995
2020-06-25,-0.002489154837856413,0.03915149337881721,0.0366623385409608
2020-06-26,0.004809912370789566,0.0025143560807125336,0.0073242684515021
2020-06-30,0.0008499112062059491,0.006931961282697651,0.0077818724889036
2020-07-01,0.00152432652545892,-0.017960608188075718,-0.0164362816626168
2020-07-02,0.0017879285881333476,0.03507786824682985,0.0368657968349632
2020-07-07,0.0025165908929571028,0.0509091597610123,0.0534257506539694
2020-07-08,-0.0001733976875779556,0.0010276660683822556,0.0008542683808043
2020-07-09,0.004391966112996148,0.05668965788867765,0.0610816240016738
2020-07-10,-0.0002351335880491627,-0.0010203322999173372,-0.0012554658879665
2020-07-14,-0.003932648616172135,0.012904105691165634,0.0089714570749935
2020-07-15,0.0013392703128217703,-0.02120259210318587,-0.0198633217903641
2020-07-16,0.00318822566896718,0.013741343312601722,0.0169295689815689
2020-07-17,-0.0033014975181113572,0.0037247280562007572,0.0004232305380894
2020-07-21,0.0072488613573041295,0.06303079566317077,0.0702796570204749
2020-07-22,0.0032134983263044695,0.03027318372006563,0.0334866820463701
2020-07-23,0.006202393964123229,0.04361991041407268,0.0498223043781959
2020-07-24,0.0020995726482285907,0.06296301471145511,0.0650625873596837
2020-07-28,0.00547673333451238,-0.014096831416557681,-0.0086200980820453
2020-07-29,0.0033445203377029413,-0.00028262425959074125,0.0030618960781122
2020-07-30,0.004497275645592111,0.02941463863278209,0.0339119142783742
2020-07-31,0.005721470382594446,0.024768999696769056,0.0304904700793635
2020-08-04,0.004184038367738433,0.03203528780839457,0.036219326176133
2020-08-05,0.009534175185129721,0.0013196949062352793,0.010853870091365
2020-08-06,0.003192895815815593,0.04593194862895281,0.0491248444447684
2020-08-07,0.0004907451555925111,-0.015107669866828712,-0.0146169247112362
2020-08-11,0.009489429240675527,0.0023406954944262728,0.0118301247351018
2020-08-12,0.0030158388559148254,-0.018064585673944127,-0.0150487468180293
2020-08-13,0.005310612847521292,0.0039902591557053075,0.0093008720032266
2020-08-14,0.005724639484605651,0.041597933572017846,0.0473225730566235
2020-08-18,0.006586908977465808,0.03307137584499909,0.0396582848224649
2020-08-19,0.00668763479757651,-0.01115708096665341,-0.0044694461690769
2020-08-20,0.0034823200578249463,0.003636373766937154,0.0071186938247621
2020-08-21,0.0025569953806164935,0.036589834982653203,0.0391468303632697
2020-08-25,0.00446986291044904,0.009135372765464961,0.013605235675914
2020-08-26,0.007720476336403262,0.034500711438559935,0.0422211877749632
2020-08-27,0.0062167092551769125,0.020523645511237087,0.026740354766414
2020-08-28,0.006482444896487209,0.01224750566824409,0.0187299505647313
2020-09-01,0.005436157751186321,0.021772034122711177,0.0272081918738975
2020-09-02,0.0023340943439311202,0.10724430912029588,0.109578403464227
2020-09-03,0.01708931398030429,-0.03264423415218799,-0.0155549201718837
2020-09-04,0.0002721766161627728,-0.04090162840154407,-0.0406294517853813
2020-09-09,-9.359428808446283e-05,-0.014468801125121337,-0.0145623954132058
2020-09-10,0.005277933218905098,0.015753474420141203,0.0210314076390463
2020-09-11,-0.004277257165905613,0.08482875661670441,0.0805514994507988
2020-09-15,0.0018741465518095327,0.013832614552118566,0.0157067611039281
2020-09-16,0.004870586892315447,-0.019427305884924747,-0.0145567189926093
2020-09-17,0.0023576426157971096,-0.02700266508166771,-0.0246450224658706
2020-09-18,0.0028144290287527842,0.060178093698336016,0.0629925227270888
2020-09-22,-0.0002861416427791931,-0.0678559543088434,-0.0681420959516226
2020-09-23,3.6455867656814366e-05,0.0037805722131684857,0.0038170280808253
2020-09-24,7.77065313847852e-06,0.004072892473767021,0.0040806631269055
2020-09-25,-0.00396852500927709,0.037269275550606495,0.0333007505413294
2020-09-29,0.0027438356383419856,0.008609869451578815,0.0113537050899208
2020-09-30,0.006199153477428679,-0.0068005213554206785,-0.000601367877992
2020-10-01,0.004446381703193069,-0.02209168859214597,-0.0176453068889529
2020-10-02,0.0036556370136555097,0.0017105460819469903,0.0053661830956025
2020-10-06,0.0038855383019175964,-0.018677102682019796,-0.0147915643801022
2020-10-07,-0.0007745856806612876,-0.04427385618432921,-0.0450484418649905
2020-10-08,0.00022934479953575133,-0.028212055772821952,-0.0279827109732862
2020-10-09,0.0058695799641618855,0.020766380735587814,0.0266359606997497
2020-10-14,0.0048381939679320455,0.0012135102544330546,0.0060517042223651
2020-10-15,0.0007451484833838023,-0.0008337080550459309,-8.85595716621285e-05
2020-10-16,0.005742624788528631,-0.01777555563719953,-0.0120329308486709
2020-10-20,0.004179516365514203,-0.0013688217392080035,0.0028106946263062
2020-10-21,0.004001054386190353,-0.02987071322712665,-0.0258696588409363
2020-10-22,0.0008609317757956271,0.013001936383773373,0.013862868159569
2020-10-23,0.0036992348224445903,0.01624122933491241,0.019940464157357
2020-10-27,0.0074079170715812895,-0.03570522928034279,-0.0282973122087615
2020-10-28,0.009715888874789469,0.005214399116163731,0.0149302879909532
2020-10-29,-0.004356113257246875,-0.004181831535393926,-0.0085379447926408
2020-10-30,0.005447169494902829,-0.010280943689888328,-0.0048337741949855
2020-11-03,0.006284306766824189,-0.03129667678430929,-0.0250123700174851
2020-11-04,-0.004328271576441158,-0.0013638733783081424,-0.0056921449547493
2020-11-05,0.005510307473963786,0.0038506468316202146,0.009360954305584
2020-11-06,0.002429817098530266,0.018987326334864336,0.0214171434333946
2020-11-10,0.0036478195637357105,0.03988556436021029,0.043533383923946
2020-11-13,0.0014281976679480597,-0.01243469218727146,-0.0110064945193234
2020-11-17,0.006929542286951491,-0.000464442572948991,0.0064650997140025
2020-11-18,0.008688784063276856,-0.028516940370426458,-0.0198281563071496
2020-11-19,0.0026166406587294936,-0.008439309790762795,-0.0058226691320333
2020-11-20,0.008140517412676112,-0.009907752957671313,-0.0017672355449952
2020-11-24,0.006581968300635727,0.006874715120073174,0.0134566834207089
2020-11-25,0.0070337648408708335,-0.0043928896295944335,0.0026408752112764
2020-12-01,0.008827585525535982,0.04610618956343682,0.0549337750889728
2020-12-02,0.008045293405486207,-0.013705259078383606,-0.0056599656728974
2020-12-03,0.01012892955543382,0.0036363132068515797,0.0137652427622854
2020-12-04,0.006690740955135326,0.015514448367956176,0.0222051893230915
2020-12-08,0.004340106592537557,0.0014443248265948432,0.0057844314191324
2020-12-09,0.007220675458712658,-0.037748479485364056,-0.0305278040266514
2020-12-10,0.005884063586172929,-0.007459362973884729,-0.0015752993877118
2020-12-11,0.005804114279801033,-0.022901046848669733,-0.0170969325688687
2020-12-15,0.004980521480203288,-0.005469209724822388,-0.0004886882446191
2020-12-16,0.00604304391901563,0.016131094666651472,0.0221741385856671
2020-12-17,0.008272066848108441,0.010126849671422558,0.018398916519531
2020-12-18,0.0024067259357377136,0.030488366300076487,0.0328950922358142
2020-12-22,0.0024280562836927156,-0.03623661542468341,-0.0338085591409907
2020-12-23,0.005490812703941288,0.016584799515665213,0.0220756122196065
2020-12-29,0.012323588118530154,0.044646431790692546,0.0569700199092227
2020-12-30,0.00758406087426674,-0.00482693958228554,0.0027571212919812
2020-12-31,0.006542121150431258,-0.036353163351374354,-0.0298110422009431
2021-01-05,0.004724289463128844,0.041569226003348655,0.0462935154664775
2021-01-06,0.005993066167943427,0.08714758502073947,0.0931406511886829
2021-01-07,-0.0020731301052558625,0.06895793209546787,0.066884801990212
2021-01-08,0.00430933384788805,0.01689558950117535,0.0212049233490634
2021-01-12,0.00591177272835061,-0.12070330079642821,-0.1147915280680776
2021-01-13,0.004277868593829061,0.00825398928464634,0.0125318578784754
2021-01-14,0.007757208090882002,0.03902200089156099,0.046779208982443
2021-01-15,0.004182912178589489,0.04189432788786431,0.0460772400664538
2021-01-22,0.0026477434071548664,-0.09507258650348996,-0.0924248430963351
2021-01-26,0.005256733280224414,0.008029054477893986,0.0132857877581184
2021-01-27,0.025392732581961057,-0.03779527054052896,-0.0124025379585679
2021-01-28,-0.007261123313689175,-0.031542019526066126,-0.0388031428397553
2021-01-29,0.008226505766722592,0.05123578835334381,0.0594622941200664
2021-02-02,-0.002664828640918704,0.023647054249257903,0.0209822256083392
2021-02-03,5.0445813252682294e-05,0.052526272407440115,0.0525767182206928
2021-02-04,-0.00087102837108988,0.11689392792137178,0.1160228995502819
2021-02-05,0.006693436998527797,0.0213844317783135,0.0280778687768413
2021-02-09,0.007580676654765875,0.06596158211377333,0.0735422587685392
2021-02-10,0.007640887022531604,0.031768970411279296,0.0394098574338109
2021-02-11,0.004648153061490753,0.026835647126352946,0.0314838001878437
2021-02-12,0.0036519867661714955,0.026903245624634704,0.0305552323908062
2021-02-17,0.004099659250389045,0.009014373533522755,0.0131140327839118
2021-02-18,0.006395724849984821,0.015301370358525478,0.0216970952085103
2021-02-19,0.007874205327454375,0.03164709591505002,0.0395213012425044
2021-02-23,0.00518558349089573,-0.06997468295117273,-0.064789099460277
2021-02-24,0.0038276138142081086,-0.1440186136634656,-0.1401909998492575
2021-02-25,0.016091163667450715,0.07123227623182948,0.0873234398992802
2021-02-26,-0.003304306556590433,-0.017011529878050265,-0.0203158364346407
2021-03-02,0.00297613872013502,0.07895580105097028,0.0819319397711053
2021-03-03,0.00708918836645174,0.0040668774425416596,0.0111560658089934
2021-03-04,0.007936672758902518,0.039601846224065686,0.0475385189829682
2021-03-05,-0.009422308233811407,-0.004501265264188693,-0.0139235734980001
2021-03-09,0.004412426514780678,0.021398579314911223,0.0258110058296919
2021-03-10,0.004368369235946957,0.044502325552830346,0.0488706947887773
2021-03-11,0.007259836680200217,-0.007589775621223217,-0.000329938941023
2021-03-12,0.0011957721918671982,0.010447436897072202,0.0116432090889394
2021-03-16,0.005128886123323158,-0.04025419056767296,-0.0351253044443498
2021-03-17,0.0015774253700212794,0.00943144253770832,0.0110088679077296
2021-03-18,0.010516825860609307,0.006824235104021595,0.0173410609646309
2021-03-19,0.0013337039410787625,0.010260593630124938,0.0115942975712037
2021-03-23,0.004050803152028341,-0.01172132300757064,-0.0076705198555423
2021-03-24,0.0023807668889258824,-0.03605084446363628,-0.0336700775747104
2021-03-25,-0.0014897812711679257,-0.005425131808852574,-0.0069149130800205
2021-03-26,0.0031661093189437974,-0.035828511573113495,-0.0326624022541697
2021-03-30,8.094241065636048e-05,0.049476579507547434,0.0495575219182038
2021-03-31,0.006185384916659976,0.041451748104857924,0.0476371330215179
2021-04-01,0.0011799478219697785,0.0025307629967581216,0.0037107108187279
2021-04-06,0.005943237583494101,0.0358310104772374,0.0417742480607315
2021-04-07,0.0017668630565896998,0.0096075226344418,0.0113743856910315
2021-04-08,0.004613783944908508,-0.0675308366611258,-0.0629170527162173
2021-04-09,0.0027521852490208663,0.033509253968954135,0.036261439217975
2021-04-13,0.004817573542326671,0.01190350319603583,0.0167210767383625
2021-04-14,0.006638181437710045,0.03644454234221886,0.0430827237799289
2021-04-15,0.004779022842112934,0.05082007962210697,0.0555991024642199
2021-04-16,0.004993010682620125,0.017640959572673975,0.0226339702552941
2021-04-20,0.006304507618444315,0.012848711186450586,0.0191532188048949
2021-04-21,0.002581812814128911,0.010592047250997988,0.0131738600651269
2021-04-22,0.005925998194097085,0.002527139364988415,0.0084531375590855
2021-04-23,0.0023158817903370047,0.024356023456603593,0.0266719052469406
2021-04-27,0.0005233710421611081,0.0871720054345092,0.0876953764766703
2021-04-28,0.003161550647507807,0.0314616738165444,0.0346232244640522
2021-04-29,0.004254861409133628,0.01737424249183907,0.0216291039009727
2021-04-30,0.002271846139299658,-0.013933436503022659,-0.011661590363723
2021-05-04,0.004534794531262062,0.043838756892236035,0.0483735514234981
2021-05-05,0.005366068144276253,0.0030618842773131464,0.0084279524215894
2021-05-06,0.004591639192048793,0.013416892244467805,0.0180085314365166
2021-05-07,0.007624344636323275,0.015088520747876423,0.0227128653841997
2021-05-11,0.008335242710289114,-0.006363211761909213,0.0019720309483799
2021-05-12,0.00975741403936407,-0.01326012208049527,-0.0035027080411312
2021-05-13,-0.002879847971110249,-0.00584516434968735,-0.0087250123207976
2021-05-14,-0.0014683278633705163,-0.04771996978798458,-0.0491882976513551
2021-05-18,0.0068825840882559865,-0.04242080982677689,-0.0355382257385209
2021-05-19,0.003046858675314558,-0.08086248620314905,-0.0778156275278345
2021-05-20,-0.0003906350087886792,-0.1534800342261746,-0.1538706692349633
2021-05-21,-0.000984395539980379,-0.012094931085605422,-0.0130793266255858
2021-05-25,0.0020939337308323726,0.09954038880501753,0.1016343225358499
2021-05-26,-0.0011479223514779349,0.031176521361479435,0.0300285990100015
2021-05-27,0.00051219901354296,0.06275478241132623,0.0632669814248692
2021-05-28,0.002732614978658461,-0.027918610662562862,-0.0251859956839044
2021-06-02,-0.00032258259559342877,0.017943863509267226,0.0176212809136738
2021-06-03,-0.002171123214582766,0.048827058551636764,0.046655935337054
2021-06-04,0.0014327665731497115,0.012189661754933887,0.0136224283280836
2021-06-08,0.0006059401725263228,-0.0070089784601728225,-0.0064030382876465
2021-06-09,0.002288389817020032,-0.021836502651217435,-0.0195481128341974
2021-06-10,-0.0025347295235336018,0.0204287008682462,0.0178939713447126
2021-06-11,-0.003869978482594002,-0.016381471612461996,-0.020251450095056
2021-06-15,-0.0005414872366556762,0.029532296038669477,0.0289908088020138
2021-06-16,0.005352810075937959,-0.02547771588176386,-0.0201249058058259
2021-06-17,-0.009596432529728362,-0.025992186150196037,-0.0355886186799244
2021-06-18,0.002825501378139506,-0.024038677342677707,-0.0212131759645382
2021-06-22,-0.001751695967863711,-0.07951351355955928,-0.081265209527423
2021-06-23,0.003276162714507635,-0.005456305797199335,-0.0021801430826917
2021-06-24,0.0001441347174896872,0.03505690783995281,0.0352010425574425
2021-06-25,0.0027955245625047895,-0.00046166683719908947,0.0023338577253057
2021-06-29,-0.0003616045251902647,0.030985690066165864,0.0306240855409756
2021-06-30,-0.0015250021212153421,0.02938631013607434,0.027861308014859
2021-07-01,-0.0007247130949632272,-0.002400699056985873,-0.0031254121519491
2021-07-02,0.0017247843140624968,-0.004533060340208997,-0.0028082760261465
2021-07-07,-0.0009638850437836341,0.03938830237840794,0.0384244173346243
2021-07-08,0.006048807977745303,-0.004707834557440703,0.0013409734203046
2021-07-09,-0.0026647331001568085,-0.020625575239217892,-0.0232903083393747
2021-07-13,0.0007585920745023913,-0.024226148151160594,-0.0234675560766582
2021-07-14,4.230021566426473e-05,-0.015383552794221364,-0.0153412525785571
2021-07-15,0.0008907857658812631,-0.013612745707443462,-0.0127219599415622
2021-07-16,0.002737452870006514,-0.02208479477883951,-0.019347341908833
2021-07-20,-0.005399894498854028,-0.02384154309992407,-0.0292414375987781
2021-07-21,-0.0001711744593435975,0.0029149519641857974,0.0027437775048422
2021-07-22,-0.0010008482214465223,0.05108275333755292,0.0500819051161064
2021-07-23,-3.2711836698354697e-05,0.010207467901655254,0.0101747560649569
2021-07-27,0.004063570200584493,0.016782366705646007,0.0208459369062305
2021-07-28,-0.00015918264548334915,0.01536111104546175,0.0152019283999784
2021-07-29,0.006325318865851943,-0.0012608157870866426,0.0050645030787653
2021-07-30,0.002102279895499402,0.013280311025354798,0.0153825909208542
2021-08-03,-0.0009549292299974746,-0.004249756932221326,-0.0052046861622188
2021-08-04,0.0019456703465887857,0.002885486193550415,0.0048311565401392
2021-08-05,0.0019029709550407057,0.0332520834309979,0.0351550543860386
2021-08-06,-0.0030384109942160208,0.02545350053828042,0.0224150895440644
2021-08-10,0.003448348652168681,0.02107843599379142,0.0245267846459601
2021-08-11,0.004260934227647992,-0.006102385588078692,-0.0018414513604307
2021-08-12,0.003235345143872482,0.0019045422129528185,0.0051398873568253
2021-08-13,0.005165793806928322,-0.00027959061055172173,0.0048862031963766
2021-08-17,0.0038830289778070516,-0.02661556035510465,-0.0227325313772976
2021-08-18,0.009686781397016946,-0.021771499329550748,-0.0120847179325338
2021-08-19,0.001270809381284217,0.013019590697859983,0.0142904000791442
2021-08-20,-0.00428011701970213,0.03662913186479743,0.0323490148450953
2021-08-24,0.006235249220882078,-0.007836212829766077,-0.001600963608884
2021-08-25,0.0038785159989856892,-0.01729516826275349,-0.0134166522637678
2021-08-26,0.006367979771282192,-0.011202053271559893,-0.0048340735002777
2021-08-27,0.002930171230461161,-0.005325495289495061,-0.0023953240590339
2021-08-31,0.005550036102910667,-0.0032796590986489673,0.0022703770042617
2021-09-01,0.005012030725411313,0.035667896250717285,0.0406799269761286
2021-09-02,0.0050836464855862,0.0466067846303078,0.051690431115894
2021-09-03,0.005820665841972832,-0.0009339546854007317,0.0048867111565721
2021-09-08,0.0023836268918010304,-0.057435028136922125,-0.0550514012451211
2021-09-09,0.005219481102830485,0.004634945785989015,0.0098544268888195
2021-09-10,0.006738244214100102,-0.008416632800240503,-0.0016783885861404
2021-09-14,0.002381403601515651,-0.01285852085372745,-0.0104771172522118
2021-09-15,-0.0008574836347634559,0.04002162064844496,0.0391641370136815
2021-09-16,0.0009437414166483487,0.01628692906562465,0.017230670482273
2021-09-17,0.0041967205284878396,-0.01612576056108224,-0.0119290400325944
2021-09-21,0.0010025846009643553,-0.07992214485879964,-0.0789195602578353
2021-09-22,-0.003639527379848453,0.025921784632336554,0.0222822572524881
2021-09-23,-0.0024577383487192164,0.055004232520412415,0.0525464941716932
2021-09-24,-0.002211131777411371,4.845377788007064e-05,-0.0021626779995313
2021-09-28,0.005093029714200535,-0.032922828872020735,-0.0278297991578202
2021-09-29,-0.0036112674198653123,-0.009419320935201987,-0.0130305883550673
2021-09-30,0.002187276253865978,0.020007115805823022,0.022194392059689
2021-10-01,-0.0011766242072438792,0.042048341098996675,0.0408717168917528
2021-10-05,-0.0008193943970695699,0.00839853385940317,0.0075791394623336
2021-10-06,3.746207182437682e-05,0.012199804783587623,0.012237266855412
2021-10-07,0.0025157532781728714,0.007574951259891228,0.0100907045380641
2021-10-08,0.0020817328017238967,0.015508664648451504,0.0175903974501754
2021-10-13,0.004097682536297882,0.003588267322423318,0.0076859498587212
2021-10-14,0.0024878526856838574,0.02140584252861214,0.023893695214296
2021-10-15,0.0035549520426897347,0.016426921228431268,0.019981873271121
2021-10-19,0.005705053412691209,-0.01977937710385101,-0.0140743236911598
2021-10-20,0.004790265134128175,0.017405473655446223,0.0221957387895744
2021-10-21,0.003028583511566293,0.04523160638945291,0.0482601899010192
2021-10-22,0.005121121455266545,-0.020630196153165647,-0.0155090746978991
2021-10-26,0.004816722368115748,0.02022064647419005,0.0250373688423058
2021-10-27,0.006360305375647205,-0.015215721861924606,-0.0088554164862774
2021-10-28,0.004579555912732841,-0.04195997785840074,-0.0373804219456679
2021-10-29,-0.0016610830154618734,0.04602395405065648,0.0443628710351946
2021-11-02,0.0030119778456742428,0.009656468024184257,0.0126684458698585
2021-11-03,0.002023572537958484,0.03459865821597601,0.0366222307539345
2021-11-04,0.004944718547909586,0.009855236719106715,0.0147999552670163
2021-11-05,0.007897296135184667,-0.006182465431608867,0.0017148307035758
2021-11-09,0.005763260412105862,0.015327222704092536,0.0210904831161984
2021-11-10,0.003878211374845792,-0.011520044501547892,-0.0076418331267021
2021-11-16,0.00014105706490992348,-0.021576374521976926,-0.021435317457067
2021-11-17,0.006092692398710131,-0.049368645675792834,-0.0432759532770827
2021-11-18,0.0034110691090094504,0.00927300792936735,0.0126840770383768
2021-11-19,0.002509323148120178,-0.049727600544456976,-0.0472182773963368
2021-11-23,0.0004747381528606665,-0.02809490824976457,-0.0276201700969039
2021-11-24,-0.001619219763726345,0.034225486011189646,0.0326062662474633
2021-11-30,0.011433154980016935,0.009431592305816064,0.020864747285833
2021-12-01,0.010982314759512604,0.007577430087823895,0.0185597448473365
2021-12-02,-0.004699048272028423,0.006919038901954224,0.0022199906299258
2021-12-03,0.004726836436852212,-0.01611435050701701,-0.0113875140701648
2021-12-07,-0.006617948169490249,0.033660402256996146,0.0270424540875059
2021-12-08,0.00043966602657489177,0.0033679321866564083,0.0038075982132313
2021-12-09,0.0018319228058177026,0.016413480261936196,0.0182454030677539
2021-12-10,-0.0022888834300074804,-0.04547560637875882,-0.0477644898087663
2021-12-14,0.0011676543440952364,-0.05870557068289033,-0.0575379163387951
2021-12-15,-0.0050162085605118464,0.023191381116936048,0.0181751725564242
2021-12-16,0.008179689162921453,0.022600449868596745,0.0307801390315182
2021-12-17,0.0024177255621188228,-0.009725750346092622,-0.0073080247839738
2021-12-21,-0.00301193777352504,0.0030150390839701335,3.101310445093253e-06
2021-12-22,-0.0006459209043815212,0.03326281543971342,0.0326168945353319
2021-12-23,0.0024472011183036334,-0.0035000873189138335,-0.0010528862006102
2021-12-28,0.0019370099677049012,-0.019327231439219304,-0.0173902214715144
2021-12-29,0.001238222027028538,-0.035216571274679136,-0.0339783492476506
2021-12-30,0.002262482213933494,-0.020169613797977493,-0.017907131584044
2022-01-04,0.0037729651090512083,-0.0030176782346230083,0.0007552868744282
2022-01-05,0.008234343241531505,-0.008128550524952904,0.0001057927165786
2022-01-06,0.00019636211359617137,-0.03921298143163767,-0.0390166193180415
2022-01-07,0.002674258217621619,-0.019817918468676317,-0.0171436602510547
2022-01-11,0.002970563366581812,-0.018822056782527814,-0.015851493415946
